Event1;Event2;Area_intersection;Percent1;Percent2;Percent;StartDate1;StartDate2;Timelag
2010-0087-CHN;2010-0239-CHN;468714.0;1.0;0.1;1.0;2010-02-25 00:00:00+00:00;2010-05-29 00:00:00+00:00;93.0
2010-0087-CHN;2010-0411-CHN;5530.0;0.01;1.0;1.0;2010-02-25 00:00:00+00:00;2010-08-18 00:00:00+00:00;174.0
2010-0089-USA;2010-0162-USA;5146.0;0.01;1.0;1.0;2010-02-23 00:00:00+00:00;2010-03-27 00:00:00+00:00;32.0
2010-0089-USA;2010-0612-USA;604399.0;0.73;1.0;1.0;2010-02-23 00:00:00+00:00;2010-03-13 00:00:00+00:00;18.0
2010-0120-AUS;2010-0465-AUS;2994.0;0.97;0.0;0.97;2010-03-21 00:00:00+00:00;2010-09-01 00:00:00+00:00;164.0
2010-0153-RUS;2010-0372-RUS;268005.0;0.97;0.44;0.97;2010-03-22 00:00:00+00:00;2010-06-01 00:00:00+00:00;71.0
2010-0162-USA;2010-0612-USA;5146.0;1.0;0.01;1.0;2010-03-27 00:00:00+00:00;2010-03-13 00:00:00+00:00;14.0
2010-0168-COL;2010-0430-COL;3610.0;0.01;1.0;1.0;2010-04-06 00:00:00+00:00;2010-07-01 00:00:00+00:00;86.0
2010-0171-BGD;2010-0205-BGD;1492.0;0.08;1.0;1.0;2010-04-13 00:00:00+00:00;2010-04-17 00:00:00+00:00;4.0
2010-0171-IND;2010-0416-IND;3738.0;0.01;1.0;1.0;2010-04-13 00:00:00+00:00;2010-09-05 00:00:00+00:00;145.0
2010-0171-IND;2010-0694-IND;4357.0;0.01;1.0;1.0;2010-04-13 00:00:00+00:00;2010-04-10 00:00:00+00:00;3.0
2010-0177-IND;2010-0492-IND;420662.0;1.0;0.98;1.0;2010-05-06 00:00:00+00:00;2010-09-18 00:00:00+00:00;135.0
2010-0191-LKA;2010-0583-LKA;5101.0;0.16;0.75;0.75;2010-05-14 00:00:00+00:00;2010-11-10 00:00:00+00:00;180.0
2010-0205-BGD;2010-0269-BGD;1492.0;1.0;0.07;1.0;2010-04-17 00:00:00+00:00;2010-06-24 00:00:00+00:00;68.0
2010-0206-IND;2010-0321-IND;1961.0;0.0;1.0;1.0;2010-03-01 00:00:00+00:00;2010-07-13 00:00:00+00:00;134.0
2010-0210-PAK;2010-0293-PAK;4487.0;0.01;1.0;1.0;2010-06-06 00:00:00+00:00;2010-07-21 00:00:00+00:00;45.0
2010-0211-GTM;2010-0220-GTM;8043.0;0.14;0.99;0.99;2010-05-28 00:00:00+00:00;2010-05-27 00:00:00+00:00;1.0
2010-0211-GTM;2010-0442-GTM;48802.0;0.84;0.52;0.84;2010-05-28 00:00:00+00:00;2010-08-27 00:00:00+00:00;91.0
2010-0211-GTM;2010-0459-GTM;14053.0;0.24;0.87;0.87;2010-05-28 00:00:00+00:00;2010-09-04 00:00:00+00:00;99.0
2010-0211-HND;2010-0443-HND;9144.0;0.16;1.0;1.0;2010-05-29 00:00:00+00:00;2010-08-30 00:00:00+00:00;93.0
2010-0216-CHN;2010-0239-CHN;284105.0;1.0;0.06;1.0;2010-05-30 00:00:00+00:00;2010-05-29 00:00:00+00:00;1.0
2010-0217-SVK;2010-0615-SVK;2158.0;0.98;0.07;0.98;2010-06-01 00:00:00+00:00;2010-11-01 00:00:00+00:00;153.0
2010-0220-GTM;2010-0442-GTM;8026.0;0.99;0.08;0.99;2010-05-27 00:00:00+00:00;2010-08-27 00:00:00+00:00;92.0
2010-0232-PHL;2010-0281-PHL;4545.0;1.0;0.53;1.0;2010-05-28 00:00:00+00:00;2010-06-01 00:00:00+00:00;4.0
2010-0233-FRA;2010-0615-FRA;28150.0;0.85;0.14;0.85;2010-06-15 00:00:00+00:00;2010-11-28 00:00:00+00:00;166.0
2010-0239-CHN;2010-0262-CHN;1817.0;0.0;1.0;1.0;2010-05-29 00:00:00+00:00;2010-06-28 00:00:00+00:00;30.0
2010-0239-CHN;2010-0344-CHN;364568.0;0.07;1.0;1.0;2010-05-29 00:00:00+00:00;2010-06-01 00:00:00+00:00;3.0
2010-0239-CHN;2010-0354-CHN;2902.0;0.0;1.0;1.0;2010-05-29 00:00:00+00:00;2010-07-27 00:00:00+00:00;59.0
2010-0239-CHN;2010-0377-CHN;3739.0;0.0;1.0;1.0;2010-05-29 00:00:00+00:00;2010-08-07 00:00:00+00:00;70.0
2010-0239-CHN;2010-0394-CHN;5611.0;0.0;1.0;1.0;2010-05-29 00:00:00+00:00;2010-08-14 00:00:00+00:00;77.0
2010-0239-CHN;2010-0405-CHN;1308780.0;0.27;1.0;1.0;2010-05-29 00:00:00+00:00;2010-08-13 00:00:00+00:00;76.0
2010-0239-CHN;2010-0411-CHN;5530.0;0.0;1.0;1.0;2010-05-29 00:00:00+00:00;2010-08-18 00:00:00+00:00;81.0
2010-0239-CHN;2010-0464-CHN;23316.0;0.0;1.0;1.0;2010-05-29 00:00:00+00:00;2010-09-06 00:00:00+00:00;100.0
2010-0239-CHN;2010-0484-CHN;364060.0;0.07;1.0;1.0;2010-05-29 00:00:00+00:00;2010-09-20 00:00:00+00:00;114.0
2010-0239-CHN;2010-0543-CHN;152067.0;0.03;1.0;1.0;2010-05-29 00:00:00+00:00;2010-10-22 00:00:00+00:00;146.0
2010-0239-CHN;2010-0667-CHN;221945.0;0.05;1.0;1.0;2010-05-29 00:00:00+00:00;2010-01-17 00:00:00+00:00;132.0
2010-0239-CHN;2010-0673-CHN;1124938.0;0.23;1.0;1.0;2010-05-29 00:00:00+00:00;2010-08-29 00:00:00+00:00;92.0
2010-0239-CHN;2010-0682-CHN;14595.0;0.0;1.0;1.0;2010-05-29 00:00:00+00:00;2010-03-10 00:00:00+00:00;80.0
2010-0239-CHN;2010-0691-CHN;287428.0;0.06;1.0;1.0;2010-05-29 00:00:00+00:00;2010-09-09 00:00:00+00:00;103.0
2010-0252-BIH;2010-0619-BIH;50731.0;0.98;0.73;0.98;2010-06-20 00:00:00+00:00;2010-12-03 00:00:00+00:00;166.0
2010-0262-CHN;2010-0667-CHN;1817.0;1.0;0.01;1.0;2010-06-28 00:00:00+00:00;2010-01-17 00:00:00+00:00;162.0
2010-0267-PAN;2010-0592-PAN;2142.0;0.82;0.1;0.82;2010-06-15 00:00:00+00:00;2010-11-04 00:00:00+00:00;142.0
2010-0267-PAN;2010-0666-PAN;2142.0;0.82;0.12;0.82;2010-06-15 00:00:00+00:00;2010-12-08 00:00:00+00:00;176.0
2010-0276-IND;2010-0416-IND;3738.0;0.02;1.0;1.0;2010-07-05 00:00:00+00:00;2010-09-05 00:00:00+00:00;62.0
2010-0276-IND;2010-0694-IND;4357.0;0.02;1.0;1.0;2010-07-05 00:00:00+00:00;2010-04-10 00:00:00+00:00;86.0
2010-0283-IND;2010-0693-IND;173839.0;1.0;1.0;1.0;2010-05-18 00:00:00+00:00;2010-10-31 00:00:00+00:00;166.0
2010-0293-PAK;2010-0341-PAK;4492.0;1.0;0.01;1.0;2010-07-21 00:00:00+00:00;2010-07-28 00:00:00+00:00;7.0
2010-0294-BOL;2010-9253-BOL;392481.0;1.0;0.79;1.0;2010-07-01 00:00:00+00:00;2010-06-01 00:00:00+00:00;30.0
2010-0295-NER;2010-0379-NER;199145.0;1.0;0.16;1.0;2010-07-19 00:00:00+00:00;2010-08-01 00:00:00+00:00;13.0
2010-0297-SAU;2010-0338-SAU;276480.0;0.76;1.0;1.0;2010-07-23 00:00:00+00:00;2010-07-10 00:00:00+00:00;13.0
2010-0308-CHN;2010-0530-CHN;38489.0;1.0;1.0;1.0;2010-07-16 00:00:00+00:00;2010-10-06 00:00:00+00:00;82.0
2010-0311-JPN;2010-0331-JPN;38451.0;1.0;0.1;1.0;2010-07-18 00:00:00+00:00;2010-07-19 00:00:00+00:00;1.0
2010-0321-IND;2011-0007-IND;1928.0;0.98;0.01;0.98;2010-07-13 00:00:00+00:00;2011-01-01 00:00:00+00:00;172.0
2010-0333-NPL;2011-0641-NPL;8534.0;0.79;0.2;0.79;2010-07-25 00:00:00+00:00;2011-01-11 00:00:00+00:00;170.0
2010-0354-CHN;2010-0405-CHN;2902.0;1.0;0.0;1.0;2010-07-27 00:00:00+00:00;2010-08-13 00:00:00+00:00;17.0
2010-0354-CHN;2010-0673-CHN;2902.0;1.0;0.0;1.0;2010-07-27 00:00:00+00:00;2010-08-29 00:00:00+00:00;33.0
2010-0354-CHN;2011-0002-CHN;2902.0;1.0;0.0;1.0;2010-07-27 00:00:00+00:00;2011-01-01 00:00:00+00:00;158.0
2010-0369-PRK;2010-0415-PRK;31779.0;1.0;0.24;1.0;2010-07-27 00:00:00+00:00;2010-08-21 00:00:00+00:00;25.0
2010-0373-IND;2011-0007-IND;152905.0;1.0;0.5;1.0;2010-08-06 00:00:00+00:00;2011-01-01 00:00:00+00:00;148.0
2010-0377-CHN;2010-0405-CHN;3739.0;1.0;0.0;1.0;2010-08-07 00:00:00+00:00;2010-08-13 00:00:00+00:00;6.0
2010-0394-CHN;2010-0405-CHN;5611.0;1.0;0.0;1.0;2010-08-14 00:00:00+00:00;2010-08-13 00:00:00+00:00;1.0
2010-0394-CHN;2010-0673-CHN;5611.0;1.0;0.0;1.0;2010-08-14 00:00:00+00:00;2010-08-29 00:00:00+00:00;15.0
2010-0394-CHN;2011-0002-CHN;5611.0;1.0;0.0;1.0;2010-08-14 00:00:00+00:00;2011-01-01 00:00:00+00:00;140.0
2010-0411-CHN;2010-0673-CHN;5530.0;1.0;0.0;1.0;2010-08-18 00:00:00+00:00;2010-08-29 00:00:00+00:00;11.0
2010-0411-CHN;2011-0002-CHN;5530.0;1.0;0.0;1.0;2010-08-18 00:00:00+00:00;2011-01-01 00:00:00+00:00;136.0
2010-0411-CHN;2011-0030-CHN;5530.0;1.0;0.01;1.0;2010-08-18 00:00:00+00:00;2011-02-01 00:00:00+00:00;167.0
2010-0426-MEX;2010-0467-MEX;204365.0;1.0;0.57;1.0;2010-08-23 00:00:00+00:00;2010-09-20 00:00:00+00:00;28.0
2010-0426-MEX;2010-0503-MEX;204365.0;1.0;0.72;1.0;2010-08-23 00:00:00+00:00;2010-09-25 00:00:00+00:00;33.0
2010-0442-GTM;2010-0503-GTM;57537.0;0.61;0.93;0.93;2010-08-27 00:00:00+00:00;2010-09-25 00:00:00+00:00;29.0
2010-0450-ETH;2010-9082-ETH;318192.0;1.0;0.33;1.0;2010-08-22 00:00:00+00:00;2011-01-01 00:00:00+00:00;132.0
2010-0456-MLI;2010-0536-MLI;384276.0;1.0;0.32;1.0;2010-08-11 00:00:00+00:00;2010-10-04 00:00:00+00:00;54.0
2010-0456-MLI;2010-9249-MLI;384000.0;1.0;0.44;1.0;2010-08-11 00:00:00+00:00;2010-06-01 00:00:00+00:00;71.0
2010-0463-NZL;2011-0068-NZL;2842.0;1.0;1.0;1.0;2010-09-04 00:00:00+00:00;2011-02-22 00:00:00+00:00;171.0
2010-0464-CHN;2010-0673-CHN;23316.0;1.0;0.02;1.0;2010-09-06 00:00:00+00:00;2010-08-29 00:00:00+00:00;8.0
2010-0464-CHN;2011-0002-CHN;23316.0;1.0;0.01;1.0;2010-09-06 00:00:00+00:00;2011-01-01 00:00:00+00:00;117.0
2010-0464-CHN;2011-0030-CHN;23316.0;1.0;0.03;1.0;2010-09-06 00:00:00+00:00;2011-02-01 00:00:00+00:00;148.0
2010-0465-AUS;2011-0070-AUS;5206.0;0.0;1.0;1.0;2010-09-01 00:00:00+00:00;2011-02-02 00:00:00+00:00;154.0
2010-0467-MEX;2010-0503-MEX;284977.0;0.8;1.0;1.0;2010-09-20 00:00:00+00:00;2010-09-25 00:00:00+00:00;5.0
2010-0467-MEX;2010-0510-MEX;86302.0;0.24;1.0;1.0;2010-09-20 00:00:00+00:00;2010-09-28 00:00:00+00:00;8.0
2010-0484-CHN;2010-0543-CHN;152067.0;0.42;1.0;1.0;2010-09-20 00:00:00+00:00;2010-10-22 00:00:00+00:00;32.0
2010-0491-NIC;2010-0503-NIC;5615.0;0.1;1.0;1.0;2010-08-17 00:00:00+00:00;2010-09-24 00:00:00+00:00;38.0
2010-0503-MEX;2010-0510-MEX;86302.0;0.3;1.0;1.0;2010-09-25 00:00:00+00:00;2010-09-28 00:00:00+00:00;3.0
2010-0508-HTI;2010-0542-HTI;810.0;1.0;1.0;1.0;2010-09-24 00:00:00+00:00;2010-10-18 00:00:00+00:00;24.0
2010-0508-HTI;2010-0571-HTI;810.0;1.0;0.17;1.0;2010-09-24 00:00:00+00:00;2010-11-04 00:00:00+00:00;41.0
2010-0515-VNM;2010-0539-VNM;34132.0;0.77;1.0;1.0;2010-10-01 00:00:00+00:00;2010-10-14 00:00:00+00:00;13.0
2010-0522-USA;2011-0029-USA;948521.0;1.0;0.29;1.0;2010-09-07 00:00:00+00:00;2011-01-31 00:00:00+00:00;146.0
2010-0522-USA;2011-9363-USA;948521.0;1.0;0.36;1.0;2010-09-07 00:00:00+00:00;2011-01-01 00:00:00+00:00;116.0
2010-0536-MLI;2010-9249-MLI;870818.0;0.73;1.0;1.0;2010-10-04 00:00:00+00:00;2010-06-01 00:00:00+00:00;125.0
2010-0542-HTI;2010-0571-HTI;810.0;1.0;0.17;1.0;2010-10-18 00:00:00+00:00;2010-11-04 00:00:00+00:00;17.0
2010-0543-CHN;2010-0691-CHN;152067.0;1.0;0.53;1.0;2010-10-22 00:00:00+00:00;2010-09-09 00:00:00+00:00;43.0
2010-0552-THA;2011-0083-THA;43742.0;0.19;0.79;0.79;2010-10-10 00:00:00+00:00;2011-03-23 00:00:00+00:00;164.0
2010-0553-AGO;2011-0003-AGO;2384.0;0.0;0.99;0.99;2010-10-15 00:00:00+00:00;2011-01-03 00:00:00+00:00;80.0
2010-0553-AGO;2011-0092-AGO;430340.0;0.85;0.42;0.85;2010-10-15 00:00:00+00:00;2011-03-01 00:00:00+00:00;137.0
2010-0582-ITA;2010-0615-ITA;36643.0;0.81;0.18;0.81;2010-11-08 00:00:00+00:00;2010-12-01 00:00:00+00:00;23.0
2010-0582-ITA;2010-0692-ITA;36643.0;0.81;0.18;0.81;2010-11-08 00:00:00+00:00;2010-10-31 00:00:00+00:00;8.0
2010-0601-BEL;2011-0012-BEL;16819.0;0.34;1.0;1.0;2010-11-11 00:00:00+00:00;2011-01-08 00:00:00+00:00;58.0
2010-0625-COL;2011-0132-COL;521.0;1.0;0.0;1.0;2010-12-05 00:00:00+00:00;2011-04-01 00:00:00+00:00;117.0
2010-0659-PHL;2011-0021-PHL;39320.0;0.39;0.79;0.79;2010-12-24 00:00:00+00:00;2011-01-25 00:00:00+00:00;32.0
2010-0659-PHL;2011-0044-PHL;20022.0;0.2;1.0;1.0;2010-12-24 00:00:00+00:00;2011-02-01 00:00:00+00:00;39.0
2010-0659-PHL;2011-0592-PHL;4340.0;0.04;1.0;1.0;2010-12-24 00:00:00+00:00;2011-03-31 00:00:00+00:00;97.0
2010-0673-CHN;2011-0002-CHN;1124938.0;1.0;0.44;1.0;2010-08-29 00:00:00+00:00;2011-01-01 00:00:00+00:00;125.0
2010-0678-ZAF;2011-0100-ZAF;1420659.0;1.0;0.88;1.0;2010-12-15 00:00:00+00:00;2011-01-01 00:00:00+00:00;17.0
2011-0002-CHN;2011-0090-CHN;468714.0;0.18;1.0;1.0;2011-01-01 00:00:00+00:00;2011-03-24 00:00:00+00:00;82.0
2011-0002-CHN;2011-0202-CHN;706874.0;0.28;1.0;1.0;2011-01-01 00:00:00+00:00;2011-06-01 00:00:00+00:00;151.0
2011-0002-CHN;2011-0203-CHN;253618.0;0.1;1.0;1.0;2011-01-01 00:00:00+00:00;2011-06-04 00:00:00+00:00;154.0
2011-0002-CHN;2011-0227-CHN;1810946.0;0.71;0.88;0.88;2011-01-01 00:00:00+00:00;2011-06-01 00:00:00+00:00;151.0
2011-0003-AGO;2011-0092-AGO;2384.0;0.99;0.0;0.99;2011-01-03 00:00:00+00:00;2011-03-01 00:00:00+00:00;57.0
2011-0015-MOZ;2011-0072-MOZ;70158.0;1.0;0.17;1.0;2011-01-12 00:00:00+00:00;2011-01-01 00:00:00+00:00;11.0
2011-0021-PHL;2011-0044-PHL;20022.0;0.4;1.0;1.0;2011-01-25 00:00:00+00:00;2011-02-01 00:00:00+00:00;7.0
2011-0021-PHL;2011-0592-PHL;4340.0;0.09;1.0;1.0;2011-01-25 00:00:00+00:00;2011-03-31 00:00:00+00:00;65.0
2011-0024-LKA;2011-0049-LKA;24183.0;0.57;0.77;0.77;2011-01-05 00:00:00+00:00;2011-02-01 00:00:00+00:00;27.0
2011-0029-USA;2011-0189-USA;1243548.0;0.38;0.78;0.78;2011-01-31 00:00:00+00:00;2011-05-24 00:00:00+00:00;113.0
2011-0030-CHN;2011-0079-CHN;709026.0;1.0;1.0;1.0;2011-02-01 00:00:00+00:00;2011-03-10 00:00:00+00:00;37.0
2011-0030-CHN;2011-0090-CHN;468714.0;0.66;1.0;1.0;2011-02-01 00:00:00+00:00;2011-03-24 00:00:00+00:00;51.0
2011-0040-BOL;2011-0107-BOL;4192.0;0.0;1.0;1.0;2011-02-14 00:00:00+00:00;2011-02-26 00:00:00+00:00;12.0
2011-0068-NZL;2011-0388-NZL;2842.0;1.0;0.01;1.0;2011-02-22 00:00:00+00:00;2011-06-13 00:00:00+00:00;111.0
2011-0079-CHN;2011-0090-CHN;468714.0;0.66;1.0;1.0;2011-03-10 00:00:00+00:00;2011-03-24 00:00:00+00:00;14.0
2011-0082-IDN;2011-0575-IDN;318295.0;1.0;1.0;1.0;2011-03-11 00:00:00+00:00;2011-04-01 00:00:00+00:00;21.0
2011-0082-IDN;2011-0645-IDN;318295.0;1.0;1.0;1.0;2011-03-11 00:00:00+00:00;2011-03-17 00:00:00+00:00;6.0
2011-0090-CHN;2011-0212-CHN;468714.0;1.0;0.16;1.0;2011-03-24 00:00:00+00:00;2011-07-11 00:00:00+00:00;109.0
2011-0090-CHN;2011-0421-CHN;468714.0;1.0;0.06;1.0;2011-03-24 00:00:00+00:00;2011-08-01 00:00:00+00:00;130.0
2011-0130-JPN;2011-0573-JPN;26887.0;1.0;0.07;1.0;2011-04-07 00:00:00+00:00;2011-07-01 00:00:00+00:00;85.0
2011-0132-COL;2011-0386-COL;172825.0;0.78;0.34;0.78;2011-04-01 00:00:00+00:00;2011-09-01 00:00:00+00:00;153.0
2011-0134-USA;2011-0189-USA;1297347.0;0.61;0.81;0.81;2011-04-14 00:00:00+00:00;2011-05-24 00:00:00+00:00;40.0
2011-0134-USA;2011-0607-USA;3138.0;0.0;1.0;1.0;2011-04-14 00:00:00+00:00;2011-01-07 00:00:00+00:00;97.0
2011-0134-USA;2011-0608-USA;6101.0;0.0;0.77;0.77;2011-04-14 00:00:00+00:00;2011-01-17 00:00:00+00:00;87.0
2011-0134-USA;2011-0609-USA;7159.0;0.0;1.0;1.0;2011-04-14 00:00:00+00:00;2011-04-03 00:00:00+00:00;11.0
2011-0135-CHN;2011-0212-CHN;211993.0;1.0;0.07;1.0;2011-04-17 00:00:00+00:00;2011-07-11 00:00:00+00:00;85.0
2011-0135-CHN;2011-0576-CHN;211993.0;1.0;1.0;1.0;2011-04-17 00:00:00+00:00;2011-06-19 00:00:00+00:00;63.0
2011-0142-BRA;2011-0213-BRA;2623.0;1.0;0.01;1.0;2011-04-21 00:00:00+00:00;2011-07-15 00:00:00+00:00;85.0
2011-0142-BRA;2011-0427-BRA;2623.0;1.0;0.01;1.0;2011-04-21 00:00:00+00:00;2011-07-23 00:00:00+00:00;93.0
2011-0145-USA;2011-0166-USA;802838.0;0.55;0.76;0.76;2011-04-22 00:00:00+00:00;2011-05-01 00:00:00+00:00;9.0
2011-0145-USA;2011-0607-USA;3138.0;0.0;1.0;1.0;2011-04-22 00:00:00+00:00;2011-01-07 00:00:00+00:00;105.0
2011-0157-PHL;2011-0301-PHL;5817.0;0.12;1.0;1.0;2011-05-08 00:00:00+00:00;2011-08-05 00:00:00+00:00;89.0
2011-0172-USA;2011-0456-USA;1396.0;1.0;0.0;1.0;2011-05-20 00:00:00+00:00;2011-09-04 00:00:00+00:00;107.0
2011-0176-IND;2011-0647-IND;304260.0;1.0;0.81;1.0;2011-05-20 00:00:00+00:00;2011-06-15 00:00:00+00:00;26.0
2011-0187-BRA;2011-0213-BRA;100984.0;1.0;0.19;1.0;2011-05-08 00:00:00+00:00;2011-07-15 00:00:00+00:00;68.0
2011-0189-USA;2011-9363-USA;1297295.0;0.81;0.49;0.81;2011-05-24 00:00:00+00:00;2011-01-01 00:00:00+00:00;143.0
2011-0199-HTI;2011-0303-HTI;2954.0;0.58;1.0;1.0;2011-06-06 00:00:00+00:00;2011-08-04 00:00:00+00:00;59.0
2011-0202-CHN;2011-0227-CHN;705989.0;1.0;0.34;1.0;2011-06-01 00:00:00+00:00;2011-06-01 00:00:00+00:00;0.0
2011-0203-CHN;2011-0227-CHN;253988.0;1.0;0.12;1.0;2011-06-04 00:00:00+00:00;2011-06-01 00:00:00+00:00;3.0
2011-0203-CHN;2011-0370-CHN;253988.0;1.0;0.07;1.0;2011-06-04 00:00:00+00:00;2011-09-01 00:00:00+00:00;89.0
2011-0203-PHL;2011-0231-PHL;54061.0;0.78;0.75;0.78;2011-06-09 00:00:00+00:00;2011-06-21 00:00:00+00:00;12.0
2011-0203-PHL;2011-0279-PHL;12733.0;0.18;0.99;0.99;2011-06-09 00:00:00+00:00;2011-08-02 00:00:00+00:00;54.0
2011-0203-PHL;2011-0379-PHL;69186.0;1.0;0.42;1.0;2011-06-09 00:00:00+00:00;2011-09-24 00:00:00+00:00;107.0
2011-0204-PHL;2011-0592-PHL;4340.0;0.12;1.0;1.0;2011-05-31 00:00:00+00:00;2011-03-31 00:00:00+00:00;61.0
2011-0212-CHN;2011-0379-CHN;284105.0;0.1;0.88;0.88;2011-07-11 00:00:00+00:00;2011-09-29 00:00:00+00:00;80.0
2011-0212-CHN;2011-0576-CHN;211993.0;0.07;1.0;1.0;2011-07-11 00:00:00+00:00;2011-06-19 00:00:00+00:00;22.0
2011-0213-BRA;2011-0361-BRA;3793.0;0.01;0.85;0.85;2011-07-15 00:00:00+00:00;2011-09-01 00:00:00+00:00;48.0
2011-0213-BRA;2011-0427-BRA;361501.0;0.7;1.0;1.0;2011-07-15 00:00:00+00:00;2011-07-23 00:00:00+00:00;8.0
2011-0221-PHL;2011-0367-PHL;21.0;0.0;1.0;1.0;2011-06-28 00:00:00+00:00;2011-09-19 00:00:00+00:00;83.0
2011-0228-MEX;2011-0267-MEX;171872.0;0.52;1.0;1.0;2011-06-20 00:00:00+00:00;2011-07-20 00:00:00+00:00;30.0
2011-0228-MEX;2011-0512-MEX;71972.0;0.22;1.0;1.0;2011-06-20 00:00:00+00:00;2011-12-11 00:00:00+00:00;174.0
2011-0228-MEX;2011-0589-MEX;99921.0;0.3;1.0;1.0;2011-06-20 00:00:00+00:00;2011-07-18 00:00:00+00:00;28.0
2011-0231-PHL;2011-0301-PHL;5622.0;0.08;0.96;0.96;2011-06-21 00:00:00+00:00;2011-08-05 00:00:00+00:00;45.0
2011-0231-PHL;2011-0378-PHL;55940.0;0.78;0.52;0.78;2011-06-21 00:00:00+00:00;2011-10-01 00:00:00+00:00;102.0
2011-0231-PHL;2011-0379-PHL;71770.0;1.0;0.44;1.0;2011-06-21 00:00:00+00:00;2011-09-24 00:00:00+00:00;95.0
2011-0243-TJK;2011-0296-TJK;14932.0;0.28;1.0;1.0;2011-07-19 00:00:00+00:00;2011-06-11 00:00:00+00:00;38.0
2011-0267-MEX;2011-0512-MEX;71972.0;0.42;1.0;1.0;2011-07-20 00:00:00+00:00;2011-12-11 00:00:00+00:00;144.0
2011-0267-MEX;2011-0589-MEX;99921.0;0.58;1.0;1.0;2011-07-20 00:00:00+00:00;2011-07-18 00:00:00+00:00;2.0
2011-0268-CHN;2011-0370-CHN;3994.0;1.0;0.0;1.0;2011-07-05 00:00:00+00:00;2011-09-01 00:00:00+00:00;58.0
2011-0270-GHA;2011-0413-GHA;18853.0;1.0;0.43;1.0;2011-07-22 00:00:00+00:00;2011-10-26 00:00:00+00:00;96.0
2011-0272-PHL;2011-0301-PHL;5817.0;0.12;1.0;1.0;2011-07-26 00:00:00+00:00;2011-08-05 00:00:00+00:00;10.0
2011-0272-PHL;2011-0379-PHL;36942.0;0.75;0.23;0.75;2011-07-26 00:00:00+00:00;2011-09-24 00:00:00+00:00;60.0
2011-0279-PHL;2011-0379-PHL;12844.0;1.0;0.08;1.0;2011-08-02 00:00:00+00:00;2011-09-24 00:00:00+00:00;53.0
2011-0279-PRK;2011-0284-PRK;35581.0;1.0;0.44;1.0;2011-08-07 00:00:00+00:00;2011-06-23 00:00:00+00:00;45.0
2011-0279-PRK;2011-0331-PRK;35581.0;1.0;0.55;1.0;2011-08-07 00:00:00+00:00;2011-07-25 00:00:00+00:00;13.0
2011-0293-CAF;2011-0487-CAF;86.0;1.0;0.01;1.0;2011-06-11 00:00:00+00:00;2011-10-11 00:00:00+00:00;122.0
2011-0301-PHL;2011-0379-PHL;5622.0;0.96;0.03;0.96;2011-08-05 00:00:00+00:00;2011-09-24 00:00:00+00:00;50.0
2011-0301-PHL;2011-0555-PHL;5622.0;0.96;0.07;0.96;2011-08-05 00:00:00+00:00;2011-05-20 00:00:00+00:00;77.0
2011-0306-RUS;2012-0019-RUS;19388679.0;0.68;0.99;0.99;2011-07-31 00:00:00+00:00;2012-01-01 00:00:00+00:00;154.0
2011-0317-NPL;2011-0351-NPL;38416.0;0.54;0.91;0.91;2011-06-01 00:00:00+00:00;2011-09-18 00:00:00+00:00;109.0
2011-0320-BEL;2012-0019-BEL;2122.0;1.0;0.06;1.0;2011-08-18 00:00:00+00:00;2012-02-01 00:00:00+00:00;167.0
2011-0327-IND;2011-0351-IND;102549.0;1.0;0.29;1.0;2011-08-10 00:00:00+00:00;2011-09-18 00:00:00+00:00;39.0
2011-0328-USA;2011-0425-USA;2297.0;0.0;0.99;0.99;2011-08-27 00:00:00+00:00;2011-08-06 00:00:00+00:00;21.0
2011-0328-USA;2011-0444-USA;309825.0;0.28;0.89;0.89;2011-08-27 00:00:00+00:00;2011-10-29 00:00:00+00:00;63.0
2011-0328-USA;2011-0611-USA;944.0;0.0;0.96;0.96;2011-08-27 00:00:00+00:00;2011-08-13 00:00:00+00:00;14.0
2011-0329-ITA;2011-0495-ITA;41.0;0.0;1.0;1.0;2011-08-17 00:00:00+00:00;2011-11-22 00:00:00+00:00;97.0
2011-0338-GTM;2011-0373-GTM;3227.0;1.0;0.58;1.0;2011-08-29 00:00:00+00:00;2011-09-19 00:00:00+00:00;21.0
2011-0338-GTM;2011-0386-GTM;3227.0;1.0;0.03;1.0;2011-08-29 00:00:00+00:00;2011-10-12 00:00:00+00:00;44.0
2011-0341-PHL;2011-0379-PHL;41653.0;0.88;0.26;0.88;2011-08-27 00:00:00+00:00;2011-09-24 00:00:00+00:00;28.0
2011-0341-PHL;2011-0588-PHL;1495.0;0.03;1.0;1.0;2011-08-27 00:00:00+00:00;2011-07-20 00:00:00+00:00;38.0
2011-0351-IND;2011-0422-IND;35134.0;0.1;0.99;0.99;2011-09-18 00:00:00+00:00;2011-08-15 00:00:00+00:00;34.0
2011-0351-NPL;2011-0627-NPL;17619.0;0.42;0.99;0.99;2011-09-18 00:00:00+00:00;2011-12-01 00:00:00+00:00;74.0
2011-0352-JPN;2011-0573-JPN;42280.0;0.88;0.11;0.88;2011-09-22 00:00:00+00:00;2011-07-01 00:00:00+00:00;83.0
2011-0361-BRA;2011-0427-BRA;3793.0;0.85;0.01;0.85;2011-09-01 00:00:00+00:00;2011-07-23 00:00:00+00:00;40.0
