Event1;Event2;Area_intersection;Percent1;Percent2;Percent;StartDate1;StartDate2;Timelag
2003-0315-CHN;2003-0443-CHN;297.0;0.0;0.0;0.0;2003-06-23 00:00:00+00:00;2003-09-01 00:00:00+00:00;70.0
2003-0315-CHN;2003-0724-CHN;130.0;0.0;0.0;0.0;2003-06-23 00:00:00+00:00;2003-09-20 00:00:00+00:00;89.0
2003-0322-IRN;2003-0438-IRN;207469.0;1.0;0.81;1.0;2003-07-03 00:00:00+00:00;2003-07-10 00:00:00+00:00;7.0
2003-0346-CHN;2003-0443-CHN;211993.0;0.43;0.58;0.58;2003-07-24 00:00:00+00:00;2003-09-01 00:00:00+00:00;39.0
2003-0346-PHL;2003-0822-PHL;1366.0;0.03;0.02;0.03;2003-07-19 00:00:00+00:00;2003-07-15 00:00:00+00:00;4.0
2003-0346-PHL;2003-0823-PHL;19.0;0.0;0.0;0.0;2003-07-19 00:00:00+00:00;2003-07-30 00:00:00+00:00;11.0
2003-0346-PHL;2003-0824-PHL;0.0;0.0;0.0;0.0;2003-07-19 00:00:00+00:00;2003-08-04 00:00:00+00:00;16.0
2003-0346-PHL;2003-0825-PHL;3790.0;0.1;0.27;0.27;2003-07-19 00:00:00+00:00;2003-08-20 00:00:00+00:00;32.0
2003-0346-PHL;2003-0826-PHL;0.0;0.0;0.0;0.0;2003-07-19 00:00:00+00:00;2003-08-30 00:00:00+00:00;42.0
2003-0348-CHN;2003-0509-CHN;468714.0;1.0;1.0;1.0;2003-07-21 00:00:00+00:00;2003-10-16 00:00:00+00:00;87.0
2003-0354-JPN;2003-0388-JPN;31903.0;0.84;0.06;0.84;2003-07-25 00:00:00+00:00;2003-08-08 00:00:00+00:00;14.0
2003-0396-DZA;2003-0785-DZA;154128.0;0.18;0.29;0.29;2003-08-09 00:00:00+00:00;2003-06-21 00:00:00+00:00;49.0
2003-0402-CHN;2003-0440-CHN;183.0;0.0;0.0;0.0;2003-08-16 00:00:00+00:00;2003-08-24 00:00:00+00:00;8.0
2003-0402-CHN;2003-0519-CHN;161.0;0.0;0.0;0.0;2003-08-16 00:00:00+00:00;2003-10-25 00:00:00+00:00;70.0
2003-0402-CHN;2003-0546-CHN;161.0;0.0;0.0;0.0;2003-08-16 00:00:00+00:00;2003-11-13 00:00:00+00:00;89.0
2003-0436-MEX;2003-0482-MEX;1998.0;1.0;0.0;1.0;2003-07-17 00:00:00+00:00;2003-09-06 00:00:00+00:00;51.0
2003-0436-MEX;2003-0710-MEX;20.0;0.01;0.0;0.01;2003-07-17 00:00:00+00:00;2003-06-12 00:00:00+00:00;35.0
2003-0440-CHN;2003-0519-CHN;652556.0;0.38;1.0;1.0;2003-08-24 00:00:00+00:00;2003-10-25 00:00:00+00:00;62.0
2003-0440-CHN;2003-0546-CHN;652575.0;0.38;0.77;0.77;2003-08-24 00:00:00+00:00;2003-11-13 00:00:00+00:00;81.0
2003-0443-CHN;2003-0724-CHN;152067.0;0.42;1.0;1.0;2003-09-01 00:00:00+00:00;2003-09-20 00:00:00+00:00;19.0
2003-0468-USA;2003-0511-USA;60651.0;0.08;0.96;0.96;2003-09-18 00:00:00+00:00;2003-10-17 00:00:00+00:00;29.0
2003-0468-USA;2003-0595-USA;320494.0;0.42;0.32;0.42;2003-09-18 00:00:00+00:00;2003-11-20 00:00:00+00:00;63.0
2003-0468-USA;2003-0782-USA;30.0;0.0;0.0;0.0;2003-09-18 00:00:00+00:00;2003-06-30 00:00:00+00:00;80.0
2003-0481-HND;2003-0661-HND;6.0;0.0;0.0;0.0;2003-09-14 00:00:00+00:00;2003-11-28 00:00:00+00:00;75.0
2003-0482-MEX;2003-0622-MEX;515753.0;0.42;0.55;0.55;2003-09-06 00:00:00+00:00;2003-12-01 00:00:00+00:00;86.0
2003-0482-MEX;2003-0710-MEX;37899.0;0.03;1.0;1.0;2003-09-06 00:00:00+00:00;2003-06-12 00:00:00+00:00;86.0
2003-0503-DZA;2004-0011-DZA;1.0;0.0;0.0;0.0;2003-10-15 00:00:00+00:00;2004-01-10 00:00:00+00:00;87.0
2003-0505-VNM;2003-0557-VNM;23183.0;0.59;0.51;0.59;2003-10-15 00:00:00+00:00;2003-11-11 00:00:00+00:00;27.0
2003-0509-CHN;2003-0547-CHN;468714.0;1.0;1.0;1.0;2003-10-16 00:00:00+00:00;2003-11-14 00:00:00+00:00;29.0
2003-0509-CHN;2003-0596-CHN;468714.0;1.0;1.0;1.0;2003-10-16 00:00:00+00:00;2003-11-26 00:00:00+00:00;41.0
2003-0519-CHN;2003-0546-CHN;652556.0;1.0;0.77;1.0;2003-10-25 00:00:00+00:00;2003-11-13 00:00:00+00:00;19.0
2003-0531-IDN;2003-0776-IDN;6296.0;0.06;0.02;0.06;2003-11-02 00:00:00+00:00;2003-12-10 00:00:00+00:00;38.0
2003-0547-CHN;2003-0596-CHN;468714.0;1.0;1.0;1.0;2003-11-14 00:00:00+00:00;2003-11-26 00:00:00+00:00;12.0
2003-0560-AUS;2004-0091-AUS;79099.0;0.07;0.17;0.17;2003-10-24 00:00:00+00:00;2004-01-14 00:00:00+00:00;82.0
2003-0579-BRA;2003-0673-BRA;2219.0;1.0;0.0;1.0;2003-11-29 00:00:00+00:00;2003-12-01 00:00:00+00:00;2.0
2003-0587-AUS;2003-0615-AUS;356138.0;1.0;1.0;1.0;2003-12-02 00:00:00+00:00;2003-12-03 00:00:00+00:00;1.0
2003-0593-IDN;2003-0776-IDN;31897.0;1.0;0.09;1.0;2003-11-30 00:00:00+00:00;2003-12-10 00:00:00+00:00;10.0
2003-0593-IDN;2004-0001-IDN;21073.0;0.66;0.23;0.66;2003-11-30 00:00:00+00:00;2004-01-01 00:00:00+00:00;32.0
2003-0595-USA;2003-0623-USA;3092.0;0.0;0.19;0.19;2003-11-20 00:00:00+00:00;2003-12-22 00:00:00+00:00;32.0
2003-0595-USA;2004-0740-USA;205293.0;0.21;0.25;0.25;2003-11-20 00:00:00+00:00;2004-01-09 00:00:00+00:00;50.0
2003-0602-MDG;2004-0029-MDG;26.0;0.0;0.0;0.0;2003-12-09 00:00:00+00:00;2004-01-26 00:00:00+00:00;48.0
2003-0604-MYS;2003-0655-MYS;45.0;0.0;0.0;0.0;2003-11-29 00:00:00+00:00;2003-12-17 00:00:00+00:00;18.0
2003-0604-MYS;2003-0774-MYS;45.0;0.0;0.0;0.0;2003-11-29 00:00:00+00:00;2003-10-03 00:00:00+00:00;57.0
2003-0617-THA;2003-0774-THA;34.0;0.0;0.0;0.0;2003-12-11 00:00:00+00:00;2003-10-03 00:00:00+00:00;69.0
2003-0623-USA;2004-0740-USA;3092.0;0.19;0.0;0.19;2003-12-22 00:00:00+00:00;2004-01-09 00:00:00+00:00;18.0
2003-0633-USA;2003-0663-USA;3.0;0.0;0.0;0.0;2003-12-25 00:00:00+00:00;2003-11-12 00:00:00+00:00;43.0
2003-0655-MYS;2003-0774-MYS;21199.0;0.54;0.66;0.66;2003-12-17 00:00:00+00:00;2003-10-03 00:00:00+00:00;75.0
2003-0713-VEN;2003-0773-VEN;6.0;0.0;0.0;0.0;2003-06-01 00:00:00+00:00;2003-08-26 00:00:00+00:00;86.0
2003-0719-IND;2003-0720-IND;7658.0;1.0;1.0;1.0;2003-07-16 00:00:00+00:00;2003-08-07 00:00:00+00:00;22.0
2003-0741-USA;2003-0756-USA;571916.0;0.32;1.0;1.0;2003-02-15 00:00:00+00:00;2003-05-06 00:00:00+00:00;80.0
2003-0756-USA;2003-0782-USA;24505.0;0.04;0.1;0.1;2003-05-06 00:00:00+00:00;2003-06-30 00:00:00+00:00;55.0
2003-0776-IDN;2004-0001-IDN;90511.0;0.25;0.99;0.99;2003-12-10 00:00:00+00:00;2004-01-01 00:00:00+00:00;22.0
2003-0780-USA;2003-0782-USA;6.0;0.0;0.0;0.0;2003-05-30 00:00:00+00:00;2003-06-30 00:00:00+00:00;31.0
2003-0822-PHL;2003-0823-PHL;21835.0;0.32;0.38;0.38;2003-07-15 00:00:00+00:00;2003-07-30 00:00:00+00:00;15.0
2003-0822-PHL;2003-0824-PHL;9.0;0.0;0.0;0.0;2003-07-15 00:00:00+00:00;2003-08-04 00:00:00+00:00;20.0
2003-0822-PHL;2003-0826-PHL;9.0;0.0;0.0;0.0;2003-07-15 00:00:00+00:00;2003-08-30 00:00:00+00:00;46.0
2003-0824-PHL;2003-0825-PHL;14.0;0.0;0.0;0.0;2003-08-04 00:00:00+00:00;2003-08-20 00:00:00+00:00;16.0
2003-0824-PHL;2003-0826-PHL;23055.0;1.0;1.0;1.0;2003-08-04 00:00:00+00:00;2003-08-30 00:00:00+00:00;26.0
2003-0825-PHL;2003-0826-PHL;14.0;0.0;0.0;0.0;2003-08-20 00:00:00+00:00;2003-08-30 00:00:00+00:00;10.0
2004-0006-BDI;2004-0111-BDI;146.0;0.14;1.0;1.0;2004-01-04 00:00:00+00:00;2004-03-07 00:00:00+00:00;63.0
2004-0026-TUR;2004-0102-TUR;133199.0;0.1;1.0;1.0;2004-01-22 00:00:00+00:00;2004-03-05 00:00:00+00:00;43.0
2004-0026-TUR;2004-0127-TUR;5372.0;0.0;1.0;1.0;2004-01-22 00:00:00+00:00;2004-03-25 00:00:00+00:00;63.0
2004-0026-TUR;2004-0132-TUR;5162.0;0.0;1.0;1.0;2004-01-22 00:00:00+00:00;2004-03-28 00:00:00+00:00;66.0
2004-0050-MYS;2004-0119-MYS;910.0;0.22;0.05;0.22;2004-01-24 00:00:00+00:00;2004-03-08 00:00:00+00:00;44.0
2004-0102-TUR;2004-0127-TUR;4225.0;0.03;0.79;0.79;2004-03-05 00:00:00+00:00;2004-03-25 00:00:00+00:00;20.0
2004-0102-TUR;2004-0132-TUR;5149.0;0.04;1.0;1.0;2004-03-05 00:00:00+00:00;2004-03-28 00:00:00+00:00;23.0
2004-0127-TUR;2004-0132-TUR;2398.0;0.45;0.46;0.46;2004-03-25 00:00:00+00:00;2004-03-28 00:00:00+00:00;3.0
2004-0146-USA;2004-0740-USA;36.0;0.0;0.0;0.0;2004-03-28 00:00:00+00:00;2004-01-09 00:00:00+00:00;79.0
2004-0149-NAM;2004-0159-NAM;15842.0;0.99;0.23;0.99;2004-03-01 00:00:00+00:00;2004-02-01 00:00:00+00:00;29.0
2004-0152-KEN;2004-0194-KEN;304.0;0.3;0.33;0.33;2004-04-09 00:00:00+00:00;2004-04-09 00:00:00+00:00;0.0
2004-0153-FJI;2004-0294-FJI;12112.0;0.63;1.0;1.0;2004-04-08 00:00:00+00:00;2004-06-05 00:00:00+00:00;58.0
2004-0163-BIH;2004-0169-BIH;701.0;0.01;0.5;0.5;2004-04-06 00:00:00+00:00;2004-03-23 00:00:00+00:00;14.0
2004-0166-BGD;2004-0678-BGD;2.0;0.0;0.0;0.0;2004-04-14 00:00:00+00:00;2004-05-13 00:00:00+00:00;29.0
2004-0258-VNM;2004-0328-VNM;19.0;0.0;0.0;0.0;2004-06-07 00:00:00+00:00;2004-04-16 00:00:00+00:00;52.0
2004-0280-NIC;2004-0289-NIC;5595.0;0.15;0.99;0.99;2004-06-24 00:00:00+00:00;2004-06-12 00:00:00+00:00;12.0
2004-0284-CHN;2004-0287-CHN;195.0;0.0;0.0;0.0;2004-06-20 00:00:00+00:00;2004-06-14 00:00:00+00:00;6.0
2004-0284-CHN;2004-0293-CHN;34.0;0.0;0.0;0.0;2004-06-20 00:00:00+00:00;2004-06-05 00:00:00+00:00;15.0
2004-0284-CHN;2004-0299-CHN;134.0;0.0;0.0;0.0;2004-06-20 00:00:00+00:00;2004-06-22 00:00:00+00:00;2.0
2004-0284-CHN;2004-0303-CHN;134.0;0.0;0.0;0.0;2004-06-20 00:00:00+00:00;2004-06-05 00:00:00+00:00;15.0
2004-0284-CHN;2004-0325-CHN;37.0;0.0;0.0;0.0;2004-06-20 00:00:00+00:00;2004-05-13 00:00:00+00:00;38.0
2004-0284-CHN;2004-0457-CHN;75.0;0.0;0.0;0.0;2004-06-20 00:00:00+00:00;2004-09-02 00:00:00+00:00;74.0
2004-0284-CHN;2004-0677-CHN;62.0;0.0;0.0;0.0;2004-06-20 00:00:00+00:00;2004-05-08 00:00:00+00:00;43.0
2004-0287-CHN;2004-0293-CHN;118.0;0.0;0.0;0.0;2004-06-14 00:00:00+00:00;2004-06-05 00:00:00+00:00;9.0
2004-0287-CHN;2004-0299-CHN;221945.0;0.51;1.0;1.0;2004-06-14 00:00:00+00:00;2004-06-22 00:00:00+00:00;8.0
2004-0287-CHN;2004-0303-CHN;221945.0;0.51;0.96;0.96;2004-06-14 00:00:00+00:00;2004-06-05 00:00:00+00:00;9.0
2004-0287-CHN;2004-0310-CHN;8506.0;0.02;1.0;1.0;2004-06-14 00:00:00+00:00;2004-07-02 00:00:00+00:00;18.0
2004-0287-CHN;2004-0325-CHN;105.0;0.0;0.0;0.0;2004-06-14 00:00:00+00:00;2004-05-13 00:00:00+00:00;32.0
2004-0287-CHN;2004-0406-CHN;128.0;0.0;0.0;0.0;2004-06-14 00:00:00+00:00;2004-08-10 00:00:00+00:00;57.0
2004-0287-CHN;2004-0457-CHN;212229.0;0.49;0.13;0.49;2004-06-14 00:00:00+00:00;2004-09-02 00:00:00+00:00;80.0
2004-0287-CHN;2004-0677-CHN;211993.0;0.49;1.0;1.0;2004-06-14 00:00:00+00:00;2004-05-08 00:00:00+00:00;37.0
2004-0293-CHN;2004-0299-CHN;118.0;0.0;0.0;0.0;2004-06-05 00:00:00+00:00;2004-06-22 00:00:00+00:00;17.0
2004-0293-CHN;2004-0303-CHN;118.0;0.0;0.0;0.0;2004-06-05 00:00:00+00:00;2004-06-05 00:00:00+00:00;0.0
2004-0293-CHN;2004-0457-CHN;110001.0;1.0;0.07;1.0;2004-06-05 00:00:00+00:00;2004-09-02 00:00:00+00:00;89.0
2004-0298-IND;2004-0734-IND;219305.0;0.83;0.18;0.83;2004-06-20 00:00:00+00:00;2004-08-01 00:00:00+00:00;42.0
2004-0299-CHN;2004-0303-CHN;221945.0;1.0;0.96;1.0;2004-06-22 00:00:00+00:00;2004-06-05 00:00:00+00:00;17.0
2004-0299-CHN;2004-0406-CHN;128.0;0.0;0.0;0.0;2004-06-22 00:00:00+00:00;2004-08-10 00:00:00+00:00;49.0
2004-0299-CHN;2004-0457-CHN;236.0;0.0;0.0;0.0;2004-06-22 00:00:00+00:00;2004-09-02 00:00:00+00:00;72.0
2004-0303-CHN;2004-0406-CHN;128.0;0.0;0.0;0.0;2004-06-05 00:00:00+00:00;2004-08-10 00:00:00+00:00;66.0
2004-0303-CHN;2004-0457-CHN;252.0;0.0;0.0;0.0;2004-06-05 00:00:00+00:00;2004-09-02 00:00:00+00:00;89.0
2004-0307-CHL;2004-0331-CHL;40906.0;0.99;0.03;0.99;2004-06-30 00:00:00+00:00;2004-07-01 00:00:00+00:00;1.0
2004-0309-PHL;2004-0435-PHL;1624.0;0.11;0.05;0.11;2004-06-25 00:00:00+00:00;2004-08-25 00:00:00+00:00;61.0
2004-0309-TWN;2004-0435-TWN;7600.0;0.67;0.65;0.67;2004-06-29 00:00:00+00:00;2004-08-24 00:00:00+00:00;56.0
2004-0310-CHN;2004-0457-CHN;8506.0;1.0;0.01;1.0;2004-07-02 00:00:00+00:00;2004-09-02 00:00:00+00:00;62.0
2004-0310-CHN;2004-0677-CHN;8506.0;1.0;0.04;1.0;2004-07-02 00:00:00+00:00;2004-05-08 00:00:00+00:00;55.0
2004-0315-NGA;2004-0434-NGA;3.0;0.0;0.0;0.0;2004-06-22 00:00:00+00:00;2004-08-21 00:00:00+00:00;60.0
2004-0325-CHN;2004-0412-CHN;21.0;0.0;0.0;0.0;2004-05-13 00:00:00+00:00;2004-08-06 00:00:00+00:00;85.0
2004-0325-CHN;2004-0677-CHN;105.0;0.0;0.0;0.0;2004-05-13 00:00:00+00:00;2004-05-08 00:00:00+00:00;5.0
2004-0333-ROU;2004-0336-ROU;52539.0;0.11;1.0;1.0;2004-07-01 00:00:00+00:00;2004-07-10 00:00:00+00:00;9.0
2004-0333-ROU;2004-0356-ROU;54498.0;0.11;1.0;1.0;2004-07-01 00:00:00+00:00;2004-07-22 00:00:00+00:00;21.0
2004-0333-ROU;2004-0365-ROU;49098.0;0.1;1.0;1.0;2004-07-01 00:00:00+00:00;2004-07-28 00:00:00+00:00;27.0
2004-0336-ROU;2004-0356-ROU;17008.0;0.32;0.31;0.32;2004-07-10 00:00:00+00:00;2004-07-22 00:00:00+00:00;12.0
2004-0336-ROU;2004-0365-ROU;11911.0;0.23;0.24;0.24;2004-07-10 00:00:00+00:00;2004-07-28 00:00:00+00:00;18.0
2004-0338-USA;2004-0462-USA;175279.0;0.11;0.09;0.11;2004-06-28 00:00:00+00:00;2004-09-15 00:00:00+00:00;79.0
2004-0356-ROU;2004-0365-ROU;24978.0;0.46;0.51;0.51;2004-07-22 00:00:00+00:00;2004-07-28 00:00:00+00:00;6.0
2004-0381-PRK;2004-0500-PRK;48437.0;0.35;1.0;1.0;2004-07-24 00:00:00+00:00;2004-09-11 00:00:00+00:00;49.0
2004-0402-NGA;2004-0413-NGA;16902.0;1.0;1.0;1.0;2004-08-08 00:00:00+00:00;2004-08-08 00:00:00+00:00;0.0
2004-0406-CHN;2004-0457-CHN;468714.0;1.0;0.29;1.0;2004-08-10 00:00:00+00:00;2004-09-02 00:00:00+00:00;23.0
2004-0406-CHN;2004-0522-CHN;468714.0;1.0;1.0;1.0;2004-08-10 00:00:00+00:00;2004-10-18 00:00:00+00:00;69.0
2004-0412-CHN;2004-0435-CHN;135361.0;1.0;0.47;1.0;2004-08-06 00:00:00+00:00;2004-08-20 00:00:00+00:00;14.0
2004-0412-CHN;2004-0457-CHN;29.0;0.0;0.0;0.0;2004-08-06 00:00:00+00:00;2004-09-02 00:00:00+00:00;27.0
2004-0415-CUB;2004-9332-CUB;1.0;0.0;0.0;0.0;2004-08-14 00:00:00+00:00;2004-08-01 00:00:00+00:00;13.0
2004-0428-JPN;2004-0445-JPN;39438.0;1.0;0.52;1.0;2004-08-17 00:00:00+00:00;2004-08-30 00:00:00+00:00;13.0
2004-0428-JPN;2004-0524-JPN;16843.0;0.43;0.18;0.43;2004-08-17 00:00:00+00:00;2004-10-15 00:00:00+00:00;59.0
2004-0435-CHN;2004-0457-CHN;29.0;0.0;0.0;0.0;2004-08-20 00:00:00+00:00;2004-09-02 00:00:00+00:00;13.0
2004-0435-JPN;2004-0445-JPN;12479.0;0.81;0.16;0.81;2004-08-23 00:00:00+00:00;2004-08-30 00:00:00+00:00;7.0
2004-0435-JPN;2004-0524-JPN;2914.0;0.19;0.03;0.19;2004-08-23 00:00:00+00:00;2004-10-15 00:00:00+00:00;53.0
2004-0435-PHL;2004-0602-PHL;19.0;0.0;0.01;0.01;2004-08-25 00:00:00+00:00;2004-11-23 00:00:00+00:00;90.0
2004-0435-TWN;2004-0535-TWN;1834.0;0.16;0.42;0.42;2004-08-24 00:00:00+00:00;2004-10-22 00:00:00+00:00;59.0
2004-0441-THA;2004-0501-THA;17615.0;0.35;0.32;0.35;2004-08-06 00:00:00+00:00;2004-09-15 00:00:00+00:00;40.0
2004-0445-JPN;2004-0524-JPN;38410.0;0.5;0.42;0.5;2004-08-30 00:00:00+00:00;2004-10-15 00:00:00+00:00;46.0
2004-0448-USA;2004-0462-USA;194724.0;0.62;0.1;0.62;2004-08-29 00:00:00+00:00;2004-09-15 00:00:00+00:00;17.0
2004-0457-CHN;2004-0522-CHN;468714.0;0.29;1.0;1.0;2004-09-02 00:00:00+00:00;2004-10-18 00:00:00+00:00;46.0
2004-0462-USA;2004-0473-USA;192344.0;0.1;1.0;1.0;2004-09-15 00:00:00+00:00;2004-09-25 00:00:00+00:00;10.0
2004-0462-USA;2004-0502-USA;1376.0;0.0;1.0;1.0;2004-09-15 00:00:00+00:00;2004-09-08 00:00:00+00:00;7.0
2004-0462-USA;2004-0675-USA;239008.0;0.13;1.0;1.0;2004-09-15 00:00:00+00:00;2004-07-12 00:00:00+00:00;65.0
2004-0476-PAN;2004-0534-PAN;107.0;0.02;0.05;0.05;2004-09-17 00:00:00+00:00;2004-10-23 00:00:00+00:00;36.0
2004-0489-IND;2004-0734-IND;217.0;0.0;0.0;0.0;2004-09-20 00:00:00+00:00;2004-08-01 00:00:00+00:00;50.0
2004-0511-JPN;2004-0524-JPN;16.0;0.0;0.0;0.0;2004-10-03 00:00:00+00:00;2004-10-15 00:00:00+00:00;12.0
2004-0511-JPN;2004-0563-JPN;11847.0;0.53;1.0;1.0;2004-10-03 00:00:00+00:00;2004-11-11 00:00:00+00:00;39.0
2004-0520-COL;2004-0575-COL;367.0;0.0;0.02;0.02;2004-10-11 00:00:00+00:00;2004-11-15 00:00:00+00:00;35.0
2004-0524-JPN;2004-0563-JPN;6.0;0.0;0.0;0.0;2004-10-15 00:00:00+00:00;2004-11-11 00:00:00+00:00;27.0
2004-0540-UGA;2004-0591-UGA;2.0;0.0;0.01;0.01;2004-10-01 00:00:00+00:00;2004-11-08 00:00:00+00:00;38.0
2004-0547-THA;2004-0659-THA;732.0;1.0;0.04;1.0;2004-10-18 00:00:00+00:00;2004-12-26 00:00:00+00:00;69.0
2004-0547-THA;2005-9153-THA;732.0;1.0;0.0;1.0;2004-10-18 00:00:00+00:00;2005-01-01 00:00:00+00:00;75.0
2004-0556-CRI;2004-0599-CRI;4.0;0.0;0.0;0.0;2004-11-01 00:00:00+00:00;2004-11-20 00:00:00+00:00;19.0
2004-0556-CRI;2005-0021-CRI;6109.0;0.64;0.3;0.64;2004-11-01 00:00:00+00:00;2005-01-11 00:00:00+00:00;71.0
2004-0580-PHL;2004-0609-PHL;33797.0;0.9;0.56;0.9;2004-11-14 00:00:00+00:00;2004-11-29 00:00:00+00:00;15.0
2004-0580-PHL;2004-0618-PHL;9283.0;0.25;0.5;0.5;2004-11-14 00:00:00+00:00;2004-11-30 00:00:00+00:00;16.0
2004-0599-CRI;2005-0021-CRI;11.0;0.0;0.0;0.0;2004-11-20 00:00:00+00:00;2005-01-11 00:00:00+00:00;52.0
2004-0600-TUR;2005-0070-TUR;944.0;0.01;0.02;0.02;2004-11-21 00:00:00+00:00;2005-01-25 00:00:00+00:00;65.0
2004-0602-PHL;2004-0609-PHL;3356.0;1.0;0.06;1.0;2004-11-23 00:00:00+00:00;2004-11-29 00:00:00+00:00;6.0
2004-0609-PHL;2004-0618-PHL;5622.0;0.09;0.31;0.31;2004-11-29 00:00:00+00:00;2004-11-30 00:00:00+00:00;1.0
2004-0620-DZA;2005-0078-DZA;1.0;0.0;0.0;0.0;2004-12-01 00:00:00+00:00;2005-02-01 00:00:00+00:00;62.0
2004-0626-IRN;2005-0092-IRN;55840.0;0.21;0.13;0.21;2004-12-09 00:00:00+00:00;2005-02-22 00:00:00+00:00;75.0
2004-0635-THA;2004-0659-THA;1.0;0.0;0.0;0.0;2004-12-10 00:00:00+00:00;2004-12-26 00:00:00+00:00;16.0
2004-0635-THA;2005-9153-THA;1549.0;0.5;0.01;0.5;2004-12-10 00:00:00+00:00;2005-01-01 00:00:00+00:00;22.0
2004-0652-LKA;2004-0659-LKA;18354.0;0.63;0.62;0.63;2004-12-11 00:00:00+00:00;2004-12-26 00:00:00+00:00;15.0
2004-0659-THA;2005-9153-THA;4986.0;0.24;0.02;0.24;2004-12-26 00:00:00+00:00;2005-01-01 00:00:00+00:00;6.0
2004-0661-AGO;2005-0137-AGO;1216.0;1.0;0.0;1.0;2004-12-18 00:00:00+00:00;2005-01-27 00:00:00+00:00;40.0
2004-0662-AUS;2005-0068-AUS;17542.0;0.01;0.74;0.74;2004-12-08 00:00:00+00:00;2005-01-21 00:00:00+00:00;44.0
2004-0676-VEN;2005-0073-VEN;37684.0;0.89;0.35;0.89;2004-11-17 00:00:00+00:00;2005-02-07 00:00:00+00:00;82.0
2004-0678-BGD;2004-0679-BGD;4532.0;0.3;1.0;1.0;2004-05-13 00:00:00+00:00;2004-07-17 00:00:00+00:00;65.0
2005-0015-USA;2005-0029-USA;460733.0;0.5;0.4;0.5;2005-01-07 00:00:00+00:00;2005-01-22 00:00:00+00:00;15.0
2005-0015-USA;2005-0203-USA;252952.0;0.28;0.38;0.38;2005-01-07 00:00:00+00:00;2005-04-01 00:00:00+00:00;84.0
2005-0029-USA;2005-0203-USA;252981.0;0.22;0.38;0.38;2005-01-22 00:00:00+00:00;2005-04-01 00:00:00+00:00;69.0
2005-0044-AFG;2005-0101-AFG;71480.0;0.27;0.37;0.37;2005-01-01 00:00:00+00:00;2005-03-05 00:00:00+00:00;63.0
2005-0044-AFG;2005-0169-AFG;71697.0;0.27;0.37;0.37;2005-01-01 00:00:00+00:00;2005-03-05 00:00:00+00:00;63.0
2005-0084-IRN;2005-0092-IRN;2.0;0.0;0.0;0.0;2005-02-13 00:00:00+00:00;2005-02-22 00:00:00+00:00;9.0
2005-0092-IRN;2005-0113-IRN;30.0;0.0;0.0;0.0;2005-02-22 00:00:00+00:00;2005-03-11 00:00:00+00:00;17.0
2005-0101-AFG;2005-0169-AFG;195280.0;1.0;1.0;1.0;2005-03-05 00:00:00+00:00;2005-03-05 00:00:00+00:00;0.0
2005-0101-AFG;2005-0281-AFG;30016.0;0.15;0.58;0.58;2005-03-05 00:00:00+00:00;2005-05-04 00:00:00+00:00;60.0
2005-0126-TUR;2005-0329-TUR;2432.0;1.0;0.18;1.0;2005-03-14 00:00:00+00:00;2005-06-06 00:00:00+00:00;84.0
2005-0129-JPN;2005-0211-JPN;7257.0;1.0;0.12;1.0;2005-03-20 00:00:00+00:00;2005-04-19 00:00:00+00:00;30.0
2005-0145-CHN;2005-0274-CHN;332.0;0.0;0.0;0.0;2005-02-28 00:00:00+00:00;2005-05-13 00:00:00+00:00;74.0
2005-0160-IDN;2005-0223-IDN;2.0;0.0;0.0;0.0;2005-03-28 00:00:00+00:00;2005-04-26 00:00:00+00:00;29.0
2005-0169-AFG;2005-0281-AFG;29914.0;0.15;0.58;0.58;2005-03-05 00:00:00+00:00;2005-05-04 00:00:00+00:00;60.0
2005-0190-BGD;2005-0259-BGD;10.0;0.0;0.0;0.0;2005-03-31 00:00:00+00:00;2005-05-21 00:00:00+00:00;51.0
2005-0190-BGD;2005-0273-BGD;2910.0;0.3;1.0;1.0;2005-03-31 00:00:00+00:00;2005-05-14 00:00:00+00:00;44.0
2005-0192-PAK;2005-0347-PAK;10505.0;1.0;0.01;1.0;2005-03-20 00:00:00+00:00;2005-06-13 00:00:00+00:00;85.0
2005-0215-SOM;2005-0309-SOM;5565.0;0.04;0.29;0.29;2005-04-23 00:00:00+00:00;2005-06-04 00:00:00+00:00;42.0
2005-0219-USA;2005-0687-USA;2930.0;1.0;0.0;1.0;2005-04-06 00:00:00+00:00;2005-07-04 00:00:00+00:00;89.0
2005-0240-SLV;2005-0348-SLV;41.0;0.28;0.02;0.28;2005-05-05 00:00:00+00:00;2005-06-24 00:00:00+00:00;50.0
2005-0258-ETH;2005-0472-ETH;59.0;0.0;0.0;0.0;2005-05-20 00:00:00+00:00;2005-08-19 00:00:00+00:00;91.0
2005-0259-BGD;2005-0273-BGD;4.0;0.0;0.0;0.0;2005-05-21 00:00:00+00:00;2005-05-14 00:00:00+00:00;7.0
2005-0259-BGD;2005-0323-BGD;5185.0;1.0;0.03;1.0;2005-05-21 00:00:00+00:00;2005-07-01 00:00:00+00:00;41.0
2005-0259-BGD;2005-0391-BGD;2481.0;0.48;1.0;1.0;2005-05-21 00:00:00+00:00;2005-06-30 00:00:00+00:00;40.0
2005-0260-KEN;2005-0526-KEN;1797.0;0.01;1.0;1.0;2005-05-18 00:00:00+00:00;2005-06-17 00:00:00+00:00;30.0
