Record1;Record2;Area_intersection;Percent1;Percent2;Percent;StartDate1;StartDate2;Timelag
2004-0412-CHN;2004-0435-CHN;135361.0;1.0;0.47;1.0;2004-08-06 00:00:00+00:00;2004-08-20 00:00:00+00:00;14.0
2004-0412-CHN;2005-0344-CHN;135361.0;1.0;0.11;1.0;2004-08-06 00:00:00+00:00;2005-06-19 00:00:00+00:00;317.0
2004-0412-CHN;2005-0381-CHN;135361.0;1.0;1.0;1.0;2004-08-06 00:00:00+00:00;2005-07-15 00:00:00+00:00;343.0
2004-0415-JAM;2005-0382-JAM;1325.0;1.0;0.25;1.0;2004-08-13 00:00:00+00:00;2005-07-18 00:00:00+00:00;339.0
2004-0424-TUR;2004-0600-TUR;28.0;1.0;0.0;1.0;2004-08-16 00:00:00+00:00;2004-11-21 00:00:00+00:00;97.0
2004-0424-TUR;2005-0340-TUR;28.0;1.0;0.0;1.0;2004-08-16 00:00:00+00:00;2005-07-04 00:00:00+00:00;322.0
2004-0428-JPN;2004-0445-JPN;39438.0;1.0;0.52;1.0;2004-08-17 00:00:00+00:00;2004-08-30 00:00:00+00:00;13.0
2004-0435-CHN;2005-0344-CHN;287428.0;1.0;0.23;1.0;2004-08-20 00:00:00+00:00;2005-06-19 00:00:00+00:00;303.0
2004-0435-CHN;2005-0381-CHN;135361.0;0.47;1.0;1.0;2004-08-20 00:00:00+00:00;2005-07-15 00:00:00+00:00;329.0
2004-0435-CHN;2005-0730-CHN;152067.0;0.53;1.0;1.0;2004-08-20 00:00:00+00:00;2005-06-17 00:00:00+00:00;301.0
2004-0457-CHN;2004-0522-CHN;468714.0;0.29;1.0;1.0;2004-09-02 00:00:00+00:00;2004-10-18 00:00:00+00:00;46.0
2004-0457-CHN;2004-0677-CHN;211993.0;0.13;1.0;1.0;2004-09-02 00:00:00+00:00;2004-05-08 00:00:00+00:00;117.0
2004-0457-CHN;2005-0123-CHN;468714.0;0.29;1.0;1.0;2004-09-02 00:00:00+00:00;2005-03-03 00:00:00+00:00;182.0
2004-0457-CHN;2005-0334-CHN;656224.0;0.41;1.0;1.0;2004-09-02 00:00:00+00:00;2005-06-28 00:00:00+00:00;299.0
2004-0457-CHN;2005-0740-CHN;35681.0;0.02;1.0;1.0;2004-09-02 00:00:00+00:00;2005-08-05 00:00:00+00:00;337.0
2004-0462-USA;2004-0473-USA;192344.0;0.1;1.0;1.0;2004-09-15 00:00:00+00:00;2004-09-25 00:00:00+00:00;10.0
2004-0462-USA;2004-0502-USA;1376.0;0.0;1.0;1.0;2004-09-15 00:00:00+00:00;2004-09-08 00:00:00+00:00;7.0
2004-0462-USA;2004-0675-USA;239008.0;0.13;1.0;1.0;2004-09-15 00:00:00+00:00;2004-07-12 00:00:00+00:00;65.0
2004-0462-USA;2005-0219-USA;2930.0;0.0;1.0;1.0;2004-09-15 00:00:00+00:00;2005-04-06 00:00:00+00:00;203.0
2004-0462-USA;2005-0351-USA;408110.0;0.22;1.0;1.0;2004-09-15 00:00:00+00:00;2005-07-10 00:00:00+00:00;298.0
2004-0473-HTI;2005-0378-HTI;1177.0;0.08;1.0;1.0;2004-09-17 00:00:00+00:00;2005-07-14 00:00:00+00:00;300.0
2004-0473-HTI;2005-0382-HTI;1177.0;0.08;1.0;1.0;2004-09-17 00:00:00+00:00;2005-07-17 00:00:00+00:00;303.0
2004-0473-USA;2005-0351-USA;192344.0;1.0;0.47;1.0;2004-09-25 00:00:00+00:00;2005-07-10 00:00:00+00:00;288.0
2004-0489-IND;2005-0471-IND;4816.0;0.01;1.0;1.0;2004-09-20 00:00:00+00:00;2005-08-26 00:00:00+00:00;340.0
2004-0489-IND;2005-0539-IND;381684.0;1.0;0.84;1.0;2004-09-20 00:00:00+00:00;2005-09-16 00:00:00+00:00;361.0
2004-0502-USA;2004-0740-USA;1376.0;1.0;0.0;1.0;2004-09-08 00:00:00+00:00;2004-01-09 00:00:00+00:00;243.0
2004-0502-USA;2005-0029-USA;1376.0;1.0;0.0;1.0;2004-09-08 00:00:00+00:00;2005-01-22 00:00:00+00:00;136.0
2004-0511-JPN;2004-0563-JPN;11847.0;0.53;1.0;1.0;2004-10-03 00:00:00+00:00;2004-11-11 00:00:00+00:00;39.0
2004-0511-JPN;2005-0464-JPN;11847.0;0.53;1.0;1.0;2004-10-03 00:00:00+00:00;2005-08-25 00:00:00+00:00;326.0
2004-0520-COL;2005-0572-COL;82661.0;1.0;0.11;1.0;2004-10-11 00:00:00+00:00;2005-09-15 00:00:00+00:00;339.0
2004-0522-CHN;2005-0123-CHN;468714.0;1.0;1.0;1.0;2004-10-18 00:00:00+00:00;2005-03-03 00:00:00+00:00;136.0
2004-0522-CHN;2005-0740-CHN;35681.0;0.08;1.0;1.0;2004-10-18 00:00:00+00:00;2005-08-05 00:00:00+00:00;291.0
2004-0547-THA;2004-0659-THA;732.0;1.0;0.04;1.0;2004-10-18 00:00:00+00:00;2004-12-26 00:00:00+00:00;69.0
2004-0547-THA;2005-9153-THA;732.0;1.0;0.0;1.0;2004-10-18 00:00:00+00:00;2005-01-01 00:00:00+00:00;75.0
2004-0563-JPN;2005-0464-JPN;11847.0;1.0;1.0;1.0;2004-11-11 00:00:00+00:00;2005-08-25 00:00:00+00:00;287.0
2004-0571-CHN;2005-0729-CHN;652556.0;1.0;1.0;1.0;2004-09-07 00:00:00+00:00;2005-05-28 00:00:00+00:00;263.0
2004-0575-COL;2005-0572-COL;19027.0;1.0;0.03;1.0;2004-11-15 00:00:00+00:00;2005-09-15 00:00:00+00:00;304.0
2004-0580-VNM;2005-0584-VNM;24728.0;0.68;1.0;1.0;2004-11-26 00:00:00+00:00;2005-10-07 00:00:00+00:00;315.0
2004-0602-PHL;2004-0609-PHL;3356.0;1.0;0.06;1.0;2004-11-23 00:00:00+00:00;2004-11-29 00:00:00+00:00;6.0
2004-0602-PHL;2005-0540-PHL;3356.0;1.0;0.18;1.0;2004-11-23 00:00:00+00:00;2005-09-15 00:00:00+00:00;296.0
2004-0618-TWN;2005-0396-TWN;2644.0;1.0;0.28;1.0;2004-12-04 00:00:00+00:00;2005-06-11 00:00:00+00:00;189.0
2004-0619-CHN;2005-9746-CHN;12426.0;1.0;0.0;1.0;2004-12-03 00:00:00+00:00;2005-07-07 00:00:00+00:00;216.0
2004-0659-BGD;2005-0323-BGD;72817.0;1.0;0.43;1.0;2004-12-26 00:00:00+00:00;2005-07-01 00:00:00+00:00;187.0
2004-0659-BGD;2005-0391-BGD;2481.0;0.03;1.0;1.0;2004-12-26 00:00:00+00:00;2005-06-30 00:00:00+00:00;186.0
2004-0659-IDN;2005-0223-IDN;4357.0;0.03;1.0;1.0;2004-12-26 00:00:00+00:00;2005-04-26 00:00:00+00:00;121.0
2004-0659-IDN;2005-0589-IDN;57539.0;0.44;1.0;1.0;2004-12-26 00:00:00+00:00;2005-10-18 00:00:00+00:00;296.0
2004-0659-IND;2005-0677-IND;87.0;0.0;1.0;1.0;2004-12-26 00:00:00+00:00;2005-12-02 00:00:00+00:00;341.0
2004-0659-LKA;2005-0646-LKA;11596.0;0.39;1.0;1.0;2004-12-26 00:00:00+00:00;2005-11-21 00:00:00+00:00;330.0
2004-0661-AGO;2005-0137-AGO;1216.0;1.0;0.0;1.0;2004-12-18 00:00:00+00:00;2005-01-27 00:00:00+00:00;40.0
2004-0662-AUS;2005-0697-AUS;2092708.0;1.0;0.59;1.0;2004-12-08 00:00:00+00:00;2005-12-02 00:00:00+00:00;359.0
2004-0675-USA;2004-0740-USA;238963.0;1.0;0.29;1.0;2004-07-12 00:00:00+00:00;2004-01-09 00:00:00+00:00;185.0
2004-0675-USA;2005-0203-USA;239008.0;1.0;0.36;1.0;2004-07-12 00:00:00+00:00;2005-04-01 00:00:00+00:00;263.0
2004-0678-BGD;2004-0679-BGD;4532.0;0.3;1.0;1.0;2004-05-13 00:00:00+00:00;2004-07-17 00:00:00+00:00;65.0
2004-0734-IND;2005-0335-IND;103260.0;0.09;1.0;1.0;2004-08-01 00:00:00+00:00;2005-06-28 00:00:00+00:00;331.0
2004-0734-PAK;2005-0347-PAK;4345.0;1.0;0.0;1.0;2004-08-01 00:00:00+00:00;2005-06-13 00:00:00+00:00;316.0
2004-0734-PAK;2005-0360-PAK;4358.0;1.0;0.01;1.0;2004-08-01 00:00:00+00:00;2005-06-21 00:00:00+00:00;324.0
2004-9705-BRA;2005-0296-BRA;867.0;0.0;1.0;1.0;2004-12-01 00:00:00+00:00;2005-06-01 00:00:00+00:00;182.0
2005-0016-IRN;2005-0414-IRN;3959.0;1.0;0.12;1.0;2005-01-10 00:00:00+00:00;2005-07-31 00:00:00+00:00;202.0
2005-0016-IRN;2005-0426-IRN;3959.0;1.0;0.12;1.0;2005-01-10 00:00:00+00:00;2005-08-09 00:00:00+00:00;211.0
2005-0029-USA;2005-0530-USA;334758.0;0.29;1.0;1.0;2005-01-22 00:00:00+00:00;2005-08-18 00:00:00+00:00;208.0
2005-0042-GUY;2006-0041-GUY;9597.0;1.0;0.17;1.0;2005-01-15 00:00:00+00:00;2006-01-08 00:00:00+00:00;358.0
2005-0068-AUS;2005-0697-AUS;23637.0;1.0;0.01;1.0;2005-01-21 00:00:00+00:00;2005-12-02 00:00:00+00:00;315.0
2005-0089-IDN;2005-0718-IDN;1793.0;1.0;0.02;1.0;2005-02-21 00:00:00+00:00;2005-12-31 00:00:00+00:00;313.0
2005-0090-IND;2005-0746-IND;153002.0;1.0;0.43;1.0;2005-02-15 00:00:00+00:00;2005-07-05 00:00:00+00:00;140.0
2005-0101-AFG;2005-0169-AFG;195280.0;1.0;1.0;1.0;2005-03-05 00:00:00+00:00;2005-03-05 00:00:00+00:00;0.0
2005-0113-IRN;2005-0654-IRN;41962.0;1.0;0.95;1.0;2005-03-11 00:00:00+00:00;2005-11-27 00:00:00+00:00;261.0
2005-0123-CHN;2005-0740-CHN;35681.0;0.08;1.0;1.0;2005-03-03 00:00:00+00:00;2005-08-05 00:00:00+00:00;155.0
2005-0123-CHN;2006-0061-CHN;468714.0;1.0;1.0;1.0;2005-03-03 00:00:00+00:00;2006-01-12 00:00:00+00:00;315.0
2005-0126-TUR;2005-0329-TUR;2432.0;1.0;0.18;1.0;2005-03-14 00:00:00+00:00;2005-06-06 00:00:00+00:00;84.0
2005-0129-JPN;2005-0211-JPN;7257.0;1.0;0.12;1.0;2005-03-20 00:00:00+00:00;2005-04-19 00:00:00+00:00;30.0
2005-0131-ROU;2005-0473-ROU;14200.0;1.0;0.12;1.0;2005-03-17 00:00:00+00:00;2005-08-14 00:00:00+00:00;150.0
2005-0190-BGD;2005-0273-BGD;2910.0;0.3;1.0;1.0;2005-03-31 00:00:00+00:00;2005-05-14 00:00:00+00:00;44.0
2005-0190-BGD;2005-0323-BGD;9825.0;1.0;0.06;1.0;2005-03-31 00:00:00+00:00;2005-07-01 00:00:00+00:00;92.0
2005-0192-PAK;2005-0347-PAK;10505.0;1.0;0.01;1.0;2005-03-20 00:00:00+00:00;2005-06-13 00:00:00+00:00;85.0
2005-0196-COL;2005-0572-COL;139658.0;1.0;0.19;1.0;2005-04-12 00:00:00+00:00;2005-09-15 00:00:00+00:00;156.0
2005-0202-IDN;2005-0487-IDN;3269.0;1.0;0.08;1.0;2005-04-12 00:00:00+00:00;2005-09-02 00:00:00+00:00;143.0
2005-0219-USA;2005-0547-USA;2930.0;1.0;0.0;1.0;2005-04-06 00:00:00+00:00;2005-09-23 00:00:00+00:00;170.0
2005-0219-USA;2005-0687-USA;2930.0;1.0;0.0;1.0;2005-04-06 00:00:00+00:00;2005-07-04 00:00:00+00:00;89.0
2005-0222-YEM;2005-0709-YEM;1215.0;0.04;1.0;1.0;2005-04-25 00:00:00+00:00;2005-12-28 00:00:00+00:00;247.0
2005-0223-IDN;2005-0589-IDN;4339.0;1.0;0.08;1.0;2005-04-26 00:00:00+00:00;2005-10-18 00:00:00+00:00;175.0
2005-0258-ETH;2006-0204-ETH;319104.0;1.0;0.76;1.0;2005-05-20 00:00:00+00:00;2006-04-09 00:00:00+00:00;324.0
2005-0259-BGD;2005-0323-BGD;5185.0;1.0;0.03;1.0;2005-05-21 00:00:00+00:00;2005-07-01 00:00:00+00:00;41.0
2005-0259-BGD;2005-0391-BGD;2481.0;0.48;1.0;1.0;2005-05-21 00:00:00+00:00;2005-06-30 00:00:00+00:00;40.0
2005-0260-KEN;2005-0526-KEN;1797.0;0.01;1.0;1.0;2005-05-18 00:00:00+00:00;2005-06-17 00:00:00+00:00;30.0
2005-0273-BGD;2005-0323-BGD;2910.0;1.0;0.02;1.0;2005-05-14 00:00:00+00:00;2005-07-01 00:00:00+00:00;48.0
2005-0282-BGD;2005-0590-BGD;4275.0;1.0;0.3;1.0;2005-05-06 00:00:00+00:00;2005-10-03 00:00:00+00:00;150.0
2005-0291-IND;2005-0323-IND;115.0;1.0;0.0;1.0;2005-05-04 00:00:00+00:00;2005-06-01 00:00:00+00:00;28.0
2005-0291-IND;2005-0627-IND;115.0;1.0;0.0;1.0;2005-05-04 00:00:00+00:00;2005-10-23 00:00:00+00:00;172.0
2005-0304-TJK;2005-0370-TJK;6573.0;1.0;0.36;1.0;2005-06-08 00:00:00+00:00;2005-07-23 00:00:00+00:00;45.0
2005-0322-AFG;2005-0725-AFG;100.0;0.0;1.0;1.0;2005-06-16 00:00:00+00:00;2005-12-28 00:00:00+00:00;195.0
2005-0322-AFG;2005-0736-AFG;51156.0;0.2;1.0;1.0;2005-06-16 00:00:00+00:00;2005-12-27 00:00:00+00:00;194.0
2005-0322-AFG;2006-0021-AFG;13788.0;0.05;1.0;1.0;2005-06-16 00:00:00+00:00;2006-01-13 00:00:00+00:00;211.0
2005-0322-AFG;2006-0045-AFG;68412.0;0.26;1.0;1.0;2005-06-16 00:00:00+00:00;2006-01-31 00:00:00+00:00;229.0
2005-0322-AFG;2006-0068-AFG;68412.0;0.26;1.0;1.0;2005-06-16 00:00:00+00:00;2006-02-01 00:00:00+00:00;230.0
2005-0322-AFG;2006-0291-AFG;4355.0;0.02;1.0;1.0;2005-06-16 00:00:00+00:00;2006-05-01 00:00:00+00:00;319.0
2005-0323-BGD;2005-0391-BGD;2481.0;0.01;1.0;1.0;2005-07-01 00:00:00+00:00;2005-06-30 00:00:00+00:00;1.0
2005-0323-BGD;2006-0737-BGD;37391.0;0.22;1.0;1.0;2005-07-01 00:00:00+00:00;2006-04-05 00:00:00+00:00;278.0
2005-0323-BGD;2006-0738-BGD;7147.0;0.04;1.0;1.0;2005-07-01 00:00:00+00:00;2006-04-08 00:00:00+00:00;281.0
2005-0323-IND;2005-0471-IND;4816.0;0.0;1.0;1.0;2005-06-01 00:00:00+00:00;2005-08-26 00:00:00+00:00;86.0
2005-0323-IND;2005-0537-IND;352216.0;0.29;1.0;1.0;2005-06-01 00:00:00+00:00;2005-09-20 00:00:00+00:00;111.0
2005-0323-IND;2005-0599-IND;34619.0;0.03;1.0;1.0;2005-06-01 00:00:00+00:00;2005-10-21 00:00:00+00:00;142.0
2005-0334-CHN;2006-0304-CHN;15232.0;0.02;1.0;1.0;2005-06-28 00:00:00+00:00;2006-06-18 00:00:00+00:00;355.0
2005-0334-CHN;2006-9741-CHN;656224.0;1.0;0.32;1.0;2005-06-28 00:00:00+00:00;2006-05-01 00:00:00+00:00;307.0
2005-0339-CHN;2005-0510-CHN;9438.0;1.0;0.03;1.0;2005-07-01 00:00:00+00:00;2005-09-11 00:00:00+00:00;72.0
2005-0344-CHN;2005-0381-CHN;135361.0;0.11;1.0;1.0;2005-06-19 00:00:00+00:00;2005-07-15 00:00:00+00:00;26.0
2005-0344-CHN;2005-0565-CHN;364060.0;0.29;1.0;1.0;2005-06-19 00:00:00+00:00;2005-10-02 00:00:00+00:00;105.0
2005-0344-CHN;2005-0651-CHN;213686.0;0.17;1.0;1.0;2005-06-19 00:00:00+00:00;2005-11-26 00:00:00+00:00;160.0
2005-0344-CHN;2005-0730-CHN;152067.0;0.12;1.0;1.0;2005-06-19 00:00:00+00:00;2005-06-17 00:00:00+00:00;2.0
2005-0344-CHN;2006-0251-CHN;364060.0;0.29;1.0;1.0;2005-06-19 00:00:00+00:00;2006-05-18 00:00:00+00:00;333.0
2005-0344-CHN;2006-0297-CHN;271256.0;0.21;1.0;1.0;2005-06-19 00:00:00+00:00;2006-06-13 00:00:00+00:00;359.0
2005-0344-CHN;2006-0300-CHN;284105.0;0.22;1.0;1.0;2005-06-19 00:00:00+00:00;2006-06-08 00:00:00+00:00;354.0
2005-0344-CHN;2006-0323-CHN;364060.0;0.29;1.0;1.0;2005-06-19 00:00:00+00:00;2006-06-17 00:00:00+00:00;363.0
2005-0347-PAK;2006-0254-PAK;901351.0;1.0;1.0;1.0;2005-06-13 00:00:00+00:00;2006-05-01 00:00:00+00:00;322.0
2005-0364-DEU;2005-0451-DEU;163485.0;1.0;1.0;1.0;2005-07-10 00:00:00+00:00;2005-08-21 00:00:00+00:00;42.0
2005-0364-DEU;2006-0124-DEU;163485.0;1.0;0.55;1.0;2005-07-10 00:00:00+00:00;2006-03-01 00:00:00+00:00;234.0
2005-0378-HTI;2005-0382-HTI;1179.0;1.0;1.0;1.0;2005-07-14 00:00:00+00:00;2005-07-17 00:00:00+00:00;3.0
2005-0381-CHN;2005-0492-CHN;135361.0;1.0;0.14;1.0;2005-07-15 00:00:00+00:00;2005-09-01 00:00:00+00:00;48.0
2005-0381-CHN;2005-0510-CHN;135361.0;1.0;0.47;1.0;2005-07-15 00:00:00+00:00;2005-09-11 00:00:00+00:00;58.0
2005-0381-CHN;2006-9741-CHN;135361.0;1.0;0.07;1.0;2005-07-15 00:00:00+00:00;2006-05-01 00:00:00+00:00;290.0
2005-0394-JPN;2005-0723-JPN;20207.0;1.0;0.32;1.0;2005-06-28 00:00:00+00:00;2005-12-09 00:00:00+00:00;164.0
2005-0398-IND;2005-0471-IND;4816.0;0.01;1.0;1.0;2005-07-02 00:00:00+00:00;2005-08-26 00:00:00+00:00;55.0
2005-0413-CHN;2005-0492-CHN;195218.0;1.0;0.21;1.0;2005-07-30 00:00:00+00:00;2005-09-01 00:00:00+00:00;33.0
2005-0413-CHN;2006-9741-CHN;195255.0;1.0;0.09;1.0;2005-07-30 00:00:00+00:00;2006-05-01 00:00:00+00:00;275.0
2005-0414-IRN;2005-0426-IRN;32451.0;1.0;1.0;1.0;2005-07-31 00:00:00+00:00;2005-08-09 00:00:00+00:00;9.0
2005-0419-TWN;2005-0492-TWN;2524.0;1.0;1.0;1.0;2005-07-30 00:00:00+00:00;2005-09-01 00:00:00+00:00;33.0
2005-0429-LTU;2006-9411-LTU;33755.0;1.0;0.2;1.0;2005-08-08 00:00:00+00:00;2006-08-01 00:00:00+00:00;358.0
2005-0451-DEU;2006-0124-DEU;163485.0;1.0;0.55;1.0;2005-08-21 00:00:00+00:00;2006-03-01 00:00:00+00:00;192.0
2005-0457-IND;2006-0262-IND;4097.0;1.0;0.04;1.0;2005-08-24 00:00:00+00:00;2006-05-31 00:00:00+00:00;280.0
2005-0457-IND;2006-0265-IND;4115.0;1.0;0.04;1.0;2005-08-24 00:00:00+00:00;2006-05-31 00:00:00+00:00;280.0
2005-0470-MEX;2005-0524-MEX;98.0;0.0;1.0;1.0;2005-08-21 00:00:00+00:00;2005-06-29 00:00:00+00:00;53.0
2005-0470-MEX;2006-0407-MEX;1998.0;0.01;1.0;1.0;2005-08-21 00:00:00+00:00;2006-08-02 00:00:00+00:00;346.0
2005-0471-IND;2005-0539-IND;4816.0;1.0;0.01;1.0;2005-08-26 00:00:00+00:00;2005-09-16 00:00:00+00:00;21.0
2005-0471-IND;2006-0237-IND;4816.0;1.0;0.01;1.0;2005-08-26 00:00:00+00:00;2006-05-01 00:00:00+00:00;248.0
2005-0474-CHN;2005-0492-CHN;253988.0;1.0;0.27;1.0;2005-08-14 00:00:00+00:00;2005-09-01 00:00:00+00:00;18.0
2005-0474-CHN;2005-0592-CHN;253988.0;1.0;0.45;1.0;2005-08-14 00:00:00+00:00;2005-09-29 00:00:00+00:00;46.0
2005-0474-CHN;2005-0600-CHN;253988.0;1.0;0.45;1.0;2005-08-14 00:00:00+00:00;2005-10-03 00:00:00+00:00;50.0
2005-0474-CHN;2006-0266-CHN;253988.0;1.0;1.0;1.0;2005-08-14 00:00:00+00:00;2006-05-24 00:00:00+00:00;283.0
2005-0474-CHN;2006-9741-CHN;253740.0;1.0;0.12;1.0;2005-08-14 00:00:00+00:00;2006-05-01 00:00:00+00:00;260.0
2005-0476-VNM;2005-0540-VNM;18624.0;1.0;0.29;1.0;2005-08-13 00:00:00+00:00;2005-09-27 00:00:00+00:00;45.0
2005-0476-VNM;2006-0446-VNM;18624.0;1.0;0.16;1.0;2005-08-13 00:00:00+00:00;2006-08-12 00:00:00+00:00;364.0
2005-0492-CHN;2005-0651-CHN;213686.0;0.22;1.0;1.0;2005-09-01 00:00:00+00:00;2005-11-26 00:00:00+00:00;86.0
2005-0492-CHN;2005-0730-CHN;152067.0;0.16;1.0;1.0;2005-09-01 00:00:00+00:00;2005-06-17 00:00:00+00:00;76.0
2005-0492-CHN;2006-0266-CHN;253988.0;0.27;1.0;1.0;2005-09-01 00:00:00+00:00;2006-05-24 00:00:00+00:00;265.0
2005-0492-CHN;2006-0437-CHN;287428.0;0.3;1.0;1.0;2005-09-01 00:00:00+00:00;2006-08-06 00:00:00+00:00;339.0
2005-0512-BEL;2006-0383-BEL;28303.0;1.0;0.37;1.0;2005-09-10 00:00:00+00:00;2006-06-01 00:00:00+00:00;264.0
2005-0526-KEN;2006-0234-KEN;1797.0;1.0;0.07;1.0;2005-06-17 00:00:00+00:00;2006-04-25 00:00:00+00:00;312.0
2005-0537-IND;2006-0370-IND;12954.0;0.04;1.0;1.0;2005-09-20 00:00:00+00:00;2006-07-03 00:00:00+00:00;286.0
2005-0537-IND;2006-0417-IND;352216.0;1.0;0.17;1.0;2005-09-20 00:00:00+00:00;2006-07-28 00:00:00+00:00;311.0
2005-0537-IND;2006-0712-IND;352216.0;1.0;0.69;1.0;2005-09-20 00:00:00+00:00;2006-08-01 00:00:00+00:00;315.0
2005-0565-CHN;2005-0730-CHN;152067.0;0.42;1.0;1.0;2005-10-02 00:00:00+00:00;2005-06-17 00:00:00+00:00;107.0
2005-0565-CHN;2006-0251-CHN;364060.0;1.0;1.0;1.0;2005-10-02 00:00:00+00:00;2006-05-18 00:00:00+00:00;228.0
2005-0565-CHN;2006-0323-CHN;364060.0;1.0;1.0;1.0;2005-10-02 00:00:00+00:00;2006-06-17 00:00:00+00:00;258.0
2005-0565-CHN;2006-0362-CHN;364060.0;1.0;0.29;1.0;2005-10-02 00:00:00+00:00;2006-07-16 00:00:00+00:00;287.0
2005-0565-CHN;2006-0388-CHN;364060.0;1.0;0.37;1.0;2005-10-02 00:00:00+00:00;2006-07-24 00:00:00+00:00;295.0
2005-0567-HND;2005-0640-HND;136.0;1.0;0.0;1.0;2005-09-28 00:00:00+00:00;2005-11-18 00:00:00+00:00;51.0
2005-0567-HND;2006-0338-HND;136.0;1.0;0.02;1.0;2005-09-28 00:00:00+00:00;2006-06-25 00:00:00+00:00;270.0
2005-0572-COL;2005-0625-COL;74.0;0.0;1.0;1.0;2005-09-15 00:00:00+00:00;2005-10-29 00:00:00+00:00;44.0
2005-0572-COL;2005-0731-COL;482.0;0.0;1.0;1.0;2005-09-15 00:00:00+00:00;2005-11-24 00:00:00+00:00;70.0
2005-0572-COL;2006-0154-COL;142.0;0.0;1.0;1.0;2005-09-15 00:00:00+00:00;2006-03-28 00:00:00+00:00;194.0
2005-0572-COL;2006-0380-COL;430.0;0.0;1.0;1.0;2005-09-15 00:00:00+00:00;2006-07-12 00:00:00+00:00;300.0
2005-0575-AFG;2005-0686-AFG;536.0;1.0;0.01;1.0;2005-10-08 00:00:00+00:00;2005-12-13 00:00:00+00:00;66.0
2005-0575-PAK;2006-0389-PAK;69240.0;1.0;0.18;1.0;2005-10-08 00:00:00+00:00;2006-07-24 00:00:00+00:00;289.0
2005-0592-CHN;2005-0600-CHN;563559.0;1.0;1.0;1.0;2005-09-29 00:00:00+00:00;2005-10-03 00:00:00+00:00;4.0
2005-0592-CHN;2006-0266-CHN;253988.0;0.45;1.0;1.0;2005-09-29 00:00:00+00:00;2006-05-24 00:00:00+00:00;237.0
2005-0599-IND;2005-0627-IND;34619.0;1.0;0.08;1.0;2005-10-21 00:00:00+00:00;2005-10-23 00:00:00+00:00;2.0
2005-0600-CHN;2006-0266-CHN;253988.0;0.45;1.0;1.0;2005-10-03 00:00:00+00:00;2006-05-24 00:00:00+00:00;233.0
2005-0627-IND;2006-0370-IND;12923.0;0.03;1.0;1.0;2005-10-23 00:00:00+00:00;2006-07-03 00:00:00+00:00;253.0
2005-0651-CHN;2006-0362-CHN;213686.0;1.0;0.17;1.0;2005-11-26 00:00:00+00:00;2006-07-16 00:00:00+00:00;232.0
2005-0651-CHN;2006-0364-CHN;213686.0;1.0;0.17;1.0;2005-11-26 00:00:00+00:00;2006-07-11 00:00:00+00:00;227.0
2005-0651-CHN;2006-0388-CHN;213686.0;1.0;0.22;1.0;2005-11-26 00:00:00+00:00;2006-07-24 00:00:00+00:00;240.0
2005-0651-CHN;2006-9741-CHN;213450.0;1.0;0.1;1.0;2005-11-26 00:00:00+00:00;2006-05-01 00:00:00+00:00;156.0
2005-0654-IRN;2006-0153-IRN;12965.0;0.29;1.0;1.0;2005-11-27 00:00:00+00:00;2006-03-31 00:00:00+00:00;124.0
2005-0677-IND;2006-0601-IND;87.0;1.0;0.0;1.0;2005-12-02 00:00:00+00:00;2006-10-26 00:00:00+00:00;328.0
2005-0686-AFG;2006-0045-AFG;68363.0;0.97;1.0;1.0;2005-12-13 00:00:00+00:00;2006-01-31 00:00:00+00:00;49.0
2005-0686-AFG;2006-0068-AFG;68363.0;0.97;1.0;1.0;2005-12-13 00:00:00+00:00;2006-02-01 00:00:00+00:00;50.0
2005-0690-MYS;2006-0226-MYS;21199.0;0.35;1.0;1.0;2005-11-23 00:00:00+00:00;2006-04-20 00:00:00+00:00;148.0
2005-0697-AUS;2006-0139-AUS;2050303.0;0.58;1.0;1.0;2005-12-02 00:00:00+00:00;2006-03-20 00:00:00+00:00;108.0
2005-0711-COG;2006-0597-COG;99.0;1.0;1.0;1.0;2005-12-24 00:00:00+00:00;2006-11-04 00:00:00+00:00;315.0
2005-0714-PAK;2006-0389-PAK;10547.0;1.0;0.03;1.0;2005-12-27 00:00:00+00:00;2006-07-24 00:00:00+00:00;209.0
2005-0714-PAK;2006-0733-PAK;10547.0;1.0;0.09;1.0;2005-12-27 00:00:00+00:00;2006-08-03 00:00:00+00:00;219.0
2005-0715-MWI;2006-0649-MWI;5307.0;0.14;1.0;1.0;2005-12-22 00:00:00+00:00;2006-11-27 00:00:00+00:00;340.0
2005-0718-IDN;2006-0007-IDN;1176.0;0.01;1.0;1.0;2005-12-31 00:00:00+00:00;2006-01-01 00:00:00+00:00;1.0
2005-0718-IDN;2006-0196-IDN;3581.0;0.04;1.0;1.0;2005-12-31 00:00:00+00:00;2006-04-18 00:00:00+00:00;108.0
2005-0725-AFG;2005-0736-AFG;100.0;1.0;0.0;1.0;2005-12-28 00:00:00+00:00;2005-12-27 00:00:00+00:00;1.0
2005-0725-AFG;2006-9570-AFG;100.0;1.0;0.0;1.0;2005-12-28 00:00:00+00:00;2006-07-01 00:00:00+00:00;185.0
2005-0728-CAN;2006-0206-CAN;5.0;0.0;1.0;1.0;2005-06-07 00:00:00+00:00;2006-04-12 00:00:00+00:00;309.0
2005-0730-CHN;2006-0251-CHN;152067.0;1.0;0.42;1.0;2005-06-17 00:00:00+00:00;2006-05-18 00:00:00+00:00;335.0
