Event1;Event2;Area_intersection;Percent1;Percent2;Percent;StartDate1;StartDate2;Timelag
2000-0358-IND;2000-0498-IND;12193.0;0.15;1.0;1.0;2000-06-01 00:00:00+00:00;2000-08-11 00:00:00+00:00;71.0
2000-0396-PHL;2000-0397-PHL;37.0;1.0;0.0;1.0;2000-07-05 00:00:00+00:00;2000-07-07 00:00:00+00:00;2.0
2000-0396-PHL;2000-0597-PHL;37.0;1.0;1.0;1.0;2000-07-05 00:00:00+00:00;2000-09-04 00:00:00+00:00;61.0
2000-0397-PHL;2000-0597-PHL;37.0;0.0;1.0;1.0;2000-07-07 00:00:00+00:00;2000-09-04 00:00:00+00:00;59.0
2000-0426-CHN;2000-0472-CHN;656224.0;1.0;0.68;1.0;2000-07-18 00:00:00+00:00;2000-07-11 00:00:00+00:00;7.0
2000-0428-JPN;2000-0447-JPN;2738.0;1.0;1.0;1.0;2000-07-01 00:00:00+00:00;2000-07-08 00:00:00+00:00;7.0
2000-0428-JPN;2000-0515-JPN;2738.0;1.0;1.0;1.0;2000-07-01 00:00:00+00:00;2000-08-10 00:00:00+00:00;40.0
2000-0433-USA;2000-0614-USA;2420.0;0.0;1.0;1.0;2000-07-01 00:00:00+00:00;2000-09-20 00:00:00+00:00;81.0
2000-0433-USA;2000-9339-USA;1303465.0;1.0;0.71;1.0;2000-07-01 00:00:00+00:00;2000-06-01 00:00:00+00:00;30.0
2000-0441-KOR;2000-0535-KOR;17029.0;1.0;0.28;1.0;2000-07-22 00:00:00+00:00;2000-08-26 00:00:00+00:00;35.0
2000-0444-IND;2000-0445-IND;105383.0;1.0;0.06;1.0;2000-07-01 00:00:00+00:00;2000-08-02 00:00:00+00:00;32.0
2000-0447-JPN;2000-0515-JPN;2738.0;1.0;1.0;1.0;2000-07-08 00:00:00+00:00;2000-08-10 00:00:00+00:00;33.0
2000-0466-BRA;2000-0590-BRA;674.0;0.01;1.0;1.0;2000-07-30 00:00:00+00:00;2000-09-16 00:00:00+00:00;48.0
2000-0471-JOR;2000-9327-JOR;9938.0;1.0;0.08;1.0;2000-07-01 00:00:00+00:00;2000-08-01 00:00:00+00:00;31.0
2000-0472-CHN;2000-0556-CHN;6931.0;0.01;1.0;1.0;2000-07-11 00:00:00+00:00;2000-08-01 00:00:00+00:00;21.0
2000-0478-RUS;2000-0480-RUS;5.0;0.0;1.0;1.0;2000-07-30 00:00:00+00:00;2000-08-04 00:00:00+00:00;5.0
2000-0478-RUS;2000-0612-RUS;531309.0;0.18;1.0;1.0;2000-07-30 00:00:00+00:00;2000-09-18 00:00:00+00:00;50.0
2000-0480-RUS;2000-0612-RUS;5.0;1.0;0.0;1.0;2000-08-04 00:00:00+00:00;2000-09-18 00:00:00+00:00;45.0
2000-0517-TWN;2000-0706-TWN;3669.0;1.0;0.42;1.0;2000-08-22 00:00:00+00:00;2000-11-01 00:00:00+00:00;71.0
2000-0527-CHN;2000-0559-CHN;5218.0;0.01;1.0;1.0;2000-08-21 00:00:00+00:00;2000-08-13 00:00:00+00:00;8.0
2000-0547-NGA;2000-0596-NGA;3197.0;0.09;1.0;1.0;2000-08-15 00:00:00+00:00;2000-09-01 00:00:00+00:00;17.0
2000-0549-RUS;2000-0705-RUS;145913.0;1.0;1.0;1.0;2000-08-28 00:00:00+00:00;2000-10-10 00:00:00+00:00;43.0
2000-0555-BGD;2000-0713-BGD;5651.0;1.0;0.12;1.0;2000-08-30 00:00:00+00:00;2000-10-28 00:00:00+00:00;59.0
2000-0557-CHN;2000-9626-CHN;211993.0;0.44;1.0;1.0;2000-09-01 00:00:00+00:00;2000-09-01 00:00:00+00:00;0.0
2000-0558-NZL;2000-0687-NZL;92088.0;1.0;1.0;1.0;2000-08-20 00:00:00+00:00;2000-10-11 00:00:00+00:00;52.0
2000-0576-JPN;2000-0606-JPN;32382.0;1.0;0.73;1.0;2000-09-11 00:00:00+00:00;2000-09-10 00:00:00+00:00;1.0
2000-0597-PHL;2000-0706-PHL;37.0;1.0;0.0;1.0;2000-09-04 00:00:00+00:00;2000-10-28 00:00:00+00:00;54.0
2000-0597-PHL;2000-0715-PHL;37.0;1.0;0.0;1.0;2000-09-04 00:00:00+00:00;2000-11-03 00:00:00+00:00;60.0
2000-0605-CHN;2000-0677-CHN;38489.0;1.0;0.15;1.0;2000-09-09 00:00:00+00:00;2000-10-12 00:00:00+00:00;33.0
2000-0677-CHN;2000-9626-CHN;211993.0;0.85;1.0;1.0;2000-10-12 00:00:00+00:00;2000-09-01 00:00:00+00:00;41.0
2000-0687-NZL;2001-0779-NZL;92088.0;1.0;0.39;1.0;2000-10-11 00:00:00+00:00;2001-01-01 00:00:00+00:00;82.0
2000-0733-ARG;2000-0776-ARG;4751.0;0.0;1.0;1.0;2000-11-09 00:00:00+00:00;2000-11-22 00:00:00+00:00;13.0
2000-0733-ARG;2000-0839-ARG;478881.0;0.43;1.0;1.0;2000-11-09 00:00:00+00:00;2000-12-27 00:00:00+00:00;48.0
2000-0733-ARG;2001-0012-ARG;478881.0;0.43;1.0;1.0;2000-11-09 00:00:00+00:00;2001-01-10 00:00:00+00:00;62.0
2000-0752-ITA;2001-0016-ITA;4258.0;0.03;1.0;1.0;2000-11-20 00:00:00+00:00;2001-01-01 00:00:00+00:00;42.0
2000-0753-MOZ;2000-0786-MOZ;12502.0;0.06;1.0;1.0;2000-11-18 00:00:00+00:00;2000-11-26 00:00:00+00:00;8.0
2000-0754-ZAF;2000-0861-ZAF;121853.0;1.0;1.0;1.0;2000-11-19 00:00:00+00:00;2000-12-09 00:00:00+00:00;20.0
2000-0754-ZAF;2001-0037-ZAF;121853.0;1.0;1.0;1.0;2000-11-19 00:00:00+00:00;2001-01-30 00:00:00+00:00;72.0
2000-0761-IDN;2000-0791-IDN;7939.0;1.0;0.05;1.0;2000-10-25 00:00:00+00:00;2000-12-03 00:00:00+00:00;39.0
2000-0812-FRA;2001-0066-FRA;30727.0;1.0;0.41;1.0;2000-12-13 00:00:00+00:00;2001-01-05 00:00:00+00:00;23.0
2000-0834-AZE;2000-9495-AZE;1696.0;1.0;0.01;1.0;2000-12-01 00:00:00+00:00;2000-10-01 00:00:00+00:00;61.0
2000-0839-ARG;2001-0012-ARG;478881.0;1.0;1.0;1.0;2000-12-27 00:00:00+00:00;2001-01-10 00:00:00+00:00;14.0
2000-0839-ARG;2001-0121-ARG;478881.0;1.0;1.0;1.0;2000-12-27 00:00:00+00:00;2001-03-21 00:00:00+00:00;84.0
2000-0861-ZAF;2001-0037-ZAF;121853.0;1.0;1.0;1.0;2000-12-09 00:00:00+00:00;2001-01-30 00:00:00+00:00;52.0
2000-0937-USA;2001-0102-USA;175279.0;0.13;1.0;1.0;2000-12-16 00:00:00+00:00;2001-02-24 00:00:00+00:00;70.0
2001-0008-CHN;2001-9149-CHN;2239223.0;0.91;1.0;1.0;2001-01-01 00:00:00+00:00;2001-02-01 00:00:00+00:00;31.0
2001-0012-ARG;2001-0121-ARG;478881.0;1.0;1.0;1.0;2001-01-10 00:00:00+00:00;2001-03-21 00:00:00+00:00;70.0
2001-0027-AFG;2001-0086-AFG;1497.0;0.01;1.0;1.0;2001-01-31 00:00:00+00:00;2001-02-25 00:00:00+00:00;25.0
2001-0030-AUS;2001-0087-AUS;1122970.0;1.0;1.0;1.0;2001-01-16 00:00:00+00:00;2001-02-01 00:00:00+00:00;16.0
2001-0064-CHN;2001-0214-CHN;656224.0;1.0;0.58;1.0;2001-02-23 00:00:00+00:00;2001-05-23 00:00:00+00:00;89.0
2001-0064-CHN;2001-9218-CHN;656224.0;1.0;0.58;1.0;2001-02-23 00:00:00+00:00;2001-03-01 00:00:00+00:00;6.0
2001-0066-FRA;2001-0193-FRA;75152.0;1.0;0.41;1.0;2001-01-05 00:00:00+00:00;2001-03-21 00:00:00+00:00;75.0
2001-0082-ZWE;2001-9122-ZWE;17287.0;1.0;0.12;1.0;2001-02-01 00:00:00+00:00;2001-03-01 00:00:00+00:00;28.0
2001-0093-VUT;2001-0143-VUT;4720.0;1.0;0.38;1.0;2001-02-28 00:00:00+00:00;2001-04-07 00:00:00+00:00;38.0
2001-0143-VUT;2001-0254-VUT;3049.0;0.24;1.0;1.0;2001-04-07 00:00:00+00:00;2001-06-08 00:00:00+00:00;62.0
2001-0151-CHN;2001-0214-CHN;468714.0;1.0;0.42;1.0;2001-04-12 00:00:00+00:00;2001-05-23 00:00:00+00:00;41.0
2001-0151-CHN;2001-0385-CHN;25857.0;0.06;1.0;1.0;2001-04-12 00:00:00+00:00;2001-07-02 00:00:00+00:00;81.0
2001-0151-CHN;2001-9218-CHN;468714.0;1.0;0.42;1.0;2001-04-12 00:00:00+00:00;2001-03-01 00:00:00+00:00;42.0
2001-0214-CHN;2001-0385-CHN;25857.0;0.02;1.0;1.0;2001-05-23 00:00:00+00:00;2001-07-02 00:00:00+00:00;40.0
2001-0214-CHN;2001-0768-CHN;4940.0;0.0;1.0;1.0;2001-05-23 00:00:00+00:00;2001-07-28 00:00:00+00:00;66.0
2001-0214-CHN;2001-9218-CHN;1124938.0;1.0;1.0;1.0;2001-05-23 00:00:00+00:00;2001-03-01 00:00:00+00:00;83.0
2001-0241-CHN;2001-0305-CHN;211993.0;0.29;1.0;1.0;2001-06-02 00:00:00+00:00;2001-04-20 00:00:00+00:00;43.0
2001-0241-CHN;2001-0419-CHN;211993.0;0.29;1.0;1.0;2001-06-02 00:00:00+00:00;2001-07-24 00:00:00+00:00;52.0
2001-0241-CHN;2001-0795-CHN;211993.0;0.29;1.0;1.0;2001-06-02 00:00:00+00:00;2001-03-25 00:00:00+00:00;69.0
2001-0246-YEM;2001-0402-YEM;13728.0;1.0;0.07;1.0;2001-06-09 00:00:00+00:00;2001-07-26 00:00:00+00:00;47.0
2001-0268-USA;2001-0473-USA;4664.0;0.0;1.0;1.0;2001-04-15 00:00:00+00:00;2001-06-18 00:00:00+00:00;64.0
2001-0268-USA;2001-0474-USA;6333.0;0.0;1.0;1.0;2001-04-15 00:00:00+00:00;2001-06-13 00:00:00+00:00;59.0
2001-0305-CHN;2001-0322-CHN;211993.0;1.0;0.2;1.0;2001-04-20 00:00:00+00:00;2001-07-01 00:00:00+00:00;72.0
2001-0305-CHN;2001-0795-CHN;211993.0;1.0;1.0;1.0;2001-04-20 00:00:00+00:00;2001-03-25 00:00:00+00:00;26.0
2001-0322-CHN;2001-0419-CHN;211993.0;0.2;1.0;1.0;2001-07-01 00:00:00+00:00;2001-07-24 00:00:00+00:00;23.0
2001-0322-CHN;2001-0740-CHN;284105.0;0.27;1.0;1.0;2001-07-01 00:00:00+00:00;2001-06-15 00:00:00+00:00;16.0
2001-0328-PAK;2001-0376-PAK;7235.0;1.0;0.05;1.0;2001-07-10 00:00:00+00:00;2001-07-22 00:00:00+00:00;12.0
2001-0335-KOR;2001-0403-KOR;17029.0;1.0;1.0;1.0;2001-07-14 00:00:00+00:00;2001-07-29 00:00:00+00:00;15.0
2001-0349-IND;2001-0729-IND;386945.0;1.0;0.88;1.0;2001-06-01 00:00:00+00:00;2001-05-28 00:00:00+00:00;4.0
2001-0360-CHN;2001-0385-CHN;25857.0;0.04;1.0;1.0;2001-08-25 00:00:00+00:00;2001-07-02 00:00:00+00:00;54.0
2001-0360-CHN;2001-0573-CHN;6184.0;0.01;1.0;1.0;2001-08-25 00:00:00+00:00;2001-09-28 00:00:00+00:00;34.0
2001-0360-CHN;2001-0598-CHN;468714.0;0.76;1.0;1.0;2001-08-25 00:00:00+00:00;2001-10-27 00:00:00+00:00;63.0
2001-0360-CHN;2001-0768-CHN;4940.0;0.01;1.0;1.0;2001-08-25 00:00:00+00:00;2001-07-28 00:00:00+00:00;28.0
2001-0377-ARG;2001-0401-ARG;349904.0;0.32;1.0;1.0;2001-07-01 00:00:00+00:00;2001-07-01 00:00:00+00:00;0.0
2001-0385-CHN;2001-0389-CHN;25857.0;1.0;0.05;1.0;2001-07-02 00:00:00+00:00;2001-07-14 00:00:00+00:00;12.0
2001-0389-CHN;2001-0573-CHN;6184.0;0.01;1.0;1.0;2001-07-14 00:00:00+00:00;2001-09-28 00:00:00+00:00;76.0
2001-0389-CHN;2001-0768-CHN;4940.0;0.01;1.0;1.0;2001-07-14 00:00:00+00:00;2001-07-28 00:00:00+00:00;14.0
2001-0390-POL;2001-0661-POL;235797.0;1.0;0.28;1.0;2001-07-20 00:00:00+00:00;2001-10-10 00:00:00+00:00;82.0
2001-0419-CHN;2001-0796-CHN;211993.0;1.0;0.4;1.0;2001-07-24 00:00:00+00:00;2001-08-28 00:00:00+00:00;35.0
2001-0445-PHL;2001-0596-PHL;1495.0;0.05;1.0;1.0;2001-08-12 00:00:00+00:00;2001-10-10 00:00:00+00:00;59.0
2001-0453-IRN;2001-0750-IRN;22822.0;0.08;1.0;1.0;2001-08-10 00:00:00+00:00;2001-10-08 00:00:00+00:00;59.0
2001-0465-IND;2001-0515-IND;25276.0;0.22;1.0;1.0;2001-08-01 00:00:00+00:00;2001-08-20 00:00:00+00:00;19.0
2001-0465-IND;2001-0794-IND;5803.0;0.05;1.0;1.0;2001-08-01 00:00:00+00:00;2001-09-07 00:00:00+00:00;37.0
2001-0473-USA;2001-0770-USA;4667.0;1.0;0.0;1.0;2001-06-18 00:00:00+00:00;2001-08-01 00:00:00+00:00;44.0
2001-0474-USA;2001-0770-USA;6333.0;1.0;0.0;1.0;2001-06-13 00:00:00+00:00;2001-08-01 00:00:00+00:00;49.0
2001-0488-MEX;2001-0559-MEX;80624.0;0.53;1.0;1.0;2001-07-25 00:00:00+00:00;2001-09-18 00:00:00+00:00;55.0
2001-0515-IND;2001-0794-IND;5828.0;0.23;1.0;1.0;2001-08-20 00:00:00+00:00;2001-09-07 00:00:00+00:00;18.0
2001-0526-CHN;2001-0534-CHN;656224.0;1.0;1.0;1.0;2001-09-01 00:00:00+00:00;2001-09-19 00:00:00+00:00;18.0
2001-0526-CHN;2001-0540-CHN;827.0;0.0;1.0;1.0;2001-09-01 00:00:00+00:00;2001-09-25 00:00:00+00:00;24.0
2001-0534-CHN;2001-0540-CHN;827.0;0.0;1.0;1.0;2001-09-19 00:00:00+00:00;2001-09-25 00:00:00+00:00;6.0
2001-0573-CHN;2001-0598-CHN;6184.0;1.0;0.01;1.0;2001-09-28 00:00:00+00:00;2001-10-27 00:00:00+00:00;29.0
2001-0598-CHN;2001-0768-CHN;4940.0;0.01;1.0;1.0;2001-10-27 00:00:00+00:00;2001-07-28 00:00:00+00:00;91.0
2001-0602-USA;2001-0770-USA;1928.0;1.0;0.0;1.0;2001-10-12 00:00:00+00:00;2001-08-01 00:00:00+00:00;72.0
2001-0651-IDN;2001-0652-IDN;84.0;0.06;1.0;1.0;2001-10-30 00:00:00+00:00;2001-10-23 00:00:00+00:00;7.0
2001-0672-RWA;2002-0042-RWA;10.0;0.0;1.0;1.0;2001-10-30 00:00:00+00:00;2002-01-17 00:00:00+00:00;79.0
2001-0703-PER;2002-9843-PER;49585.0;1.0;0.04;1.0;2001-12-26 00:00:00+00:00;2002-03-01 00:00:00+00:00;65.0
2001-0710-MWI;2002-0083-MWI;5307.0;1.0;0.09;1.0;2001-12-30 00:00:00+00:00;2002-01-01 00:00:00+00:00;2.0
2001-0719-IDN;2002-0018-IDN;598.0;0.0;1.0;1.0;2001-12-28 00:00:00+00:00;2002-01-08 00:00:00+00:00;11.0
2001-0719-IDN;2002-0035-IDN;291.0;0.0;1.0;1.0;2001-12-28 00:00:00+00:00;2002-01-13 00:00:00+00:00;16.0
2001-0719-IDN;2002-0186-IDN;2517.0;0.0;1.0;1.0;2001-12-28 00:00:00+00:00;2002-03-27 00:00:00+00:00;89.0
2001-0723-BRA;2002-0082-BRA;3589.0;0.01;1.0;1.0;2001-11-19 00:00:00+00:00;2002-02-03 00:00:00+00:00;76.0
2001-0724-USA;2002-0119-USA;948521.0;1.0;0.35;1.0;2001-11-15 00:00:00+00:00;2002-01-30 00:00:00+00:00;76.0
2001-0740-CHN;2001-0796-CHN;284105.0;1.0;0.53;1.0;2001-06-15 00:00:00+00:00;2001-08-28 00:00:00+00:00;74.0
2001-0751-PER;2002-9843-PER;1508.0;1.0;0.0;1.0;2001-12-04 00:00:00+00:00;2002-03-01 00:00:00+00:00;87.0
2002-0054-IDN;2002-0236-IDN;48020.0;0.48;1.0;1.0;2002-01-27 00:00:00+00:00;2002-04-17 00:00:00+00:00;80.0
2002-0077-PER;2002-0187-PER;79185.0;0.15;1.0;1.0;2002-02-04 00:00:00+00:00;2002-03-17 00:00:00+00:00;41.0
2002-0077-PER;2002-9843-PER;526900.0;1.0;0.39;1.0;2002-02-04 00:00:00+00:00;2002-03-01 00:00:00+00:00;25.0
2002-0160-URY;2002-0240-URY;7872.0;1.0;0.12;1.0;2002-03-15 00:00:00+00:00;2002-04-01 00:00:00+00:00;17.0
2002-0175-AFG;2002-0208-AFG;2552.0;1.0;1.0;1.0;2002-03-25 00:00:00+00:00;2002-04-12 00:00:00+00:00;18.0
2002-0183-USA;2002-0283-USA;951058.0;0.42;1.0;1.0;2002-03-17 00:00:00+00:00;2002-05-05 00:00:00+00:00;49.0
2002-0187-PER;2002-9843-PER;79084.0;1.0;0.06;1.0;2002-03-17 00:00:00+00:00;2002-03-01 00:00:00+00:00;16.0
2002-0204-IND;2002-0290-IND;102549.0;1.0;0.06;1.0;2002-04-03 00:00:00+00:00;2002-05-10 00:00:00+00:00;37.0
2002-0215-GHA;2002-0373-GHA;3752.0;1.0;0.93;1.0;2002-04-08 00:00:00+00:00;2002-06-10 00:00:00+00:00;63.0
2002-0216-IND;2002-0290-IND;178378.0;1.0;0.11;1.0;2002-04-11 00:00:00+00:00;2002-05-10 00:00:00+00:00;29.0
2002-0216-IND;2002-9349-IND;178378.0;1.0;0.06;1.0;2002-04-11 00:00:00+00:00;2002-07-01 00:00:00+00:00;81.0
2002-0248-KEN;2002-0265-KEN;9557.0;1.0;0.27;1.0;2002-04-30 00:00:00+00:00;2002-04-26 00:00:00+00:00;4.0
2002-0278-CHN;2002-0344-CHN;106657.0;0.99;1.0;1.0;2002-05-01 00:00:00+00:00;2002-05-23 00:00:00+00:00;22.0
2002-0284-PAK;2002-0330-PAK;279600.0;0.31;1.0;1.0;2002-05-01 00:00:00+00:00;2002-05-27 00:00:00+00:00;26.0
2002-0290-IND;2002-0308-IND;17737.0;0.01;1.0;1.0;2002-05-10 00:00:00+00:00;2002-04-27 00:00:00+00:00;13.0
2002-0305-CHN;2002-0350-CHN;271256.0;1.0;0.11;1.0;2002-05-22 00:00:00+00:00;2002-06-08 00:00:00+00:00;17.0
2002-0305-CHN;2002-0483-CHN;271256.0;1.0;0.43;1.0;2002-05-22 00:00:00+00:00;2002-08-05 00:00:00+00:00;75.0
2002-0305-CHN;2002-0659-CHN;271256.0;1.0;1.0;1.0;2002-05-22 00:00:00+00:00;2002-08-11 00:00:00+00:00;81.0
2002-0322-CHL;2002-0495-CHL;87470.0;1.0;0.07;1.0;2002-05-24 00:00:00+00:00;2002-07-01 00:00:00+00:00;38.0
2002-0344-CHN;2002-0461-CHN;106657.0;1.0;0.03;1.0;2002-05-23 00:00:00+00:00;2002-07-21 00:00:00+00:00;59.0
2002-0350-CHN;2002-0361-CHN;110247.0;0.05;1.0;1.0;2002-06-08 00:00:00+00:00;2002-06-14 00:00:00+00:00;6.0
2002-0350-CHN;2002-0655-CHN;656224.0;0.27;1.0;1.0;2002-06-08 00:00:00+00:00;2002-08-08 00:00:00+00:00;61.0
2002-0350-CHN;2002-0659-CHN;271256.0;0.11;1.0;1.0;2002-06-08 00:00:00+00:00;2002-08-11 00:00:00+00:00;64.0
2002-0361-CHN;2002-0531-CHN;110457.0;1.0;0.83;1.0;2002-06-14 00:00:00+00:00;2002-07-01 00:00:00+00:00;17.0
2002-0374-IND;2002-0539-IND;10763.0;0.01;1.0;1.0;2002-06-21 00:00:00+00:00;2002-08-20 00:00:00+00:00;60.0
2002-0408-PHL;2002-0499-PHL;37.0;1.0;0.0;1.0;2002-07-07 00:00:00+00:00;2002-08-13 00:00:00+00:00;37.0
2002-0408-PHL;2002-0528-PHL;37.0;1.0;1.0;1.0;2002-07-07 00:00:00+00:00;2002-06-28 00:00:00+00:00;9.0
2002-0408-PHL;2002-0532-PHL;37.0;1.0;0.0;1.0;2002-07-07 00:00:00+00:00;2002-07-20 00:00:00+00:00;13.0
2002-0481-CHN;2002-0691-CHN;211993.0;0.25;1.0;1.0;2002-08-01 00:00:00+00:00;2002-10-28 00:00:00+00:00;88.0
2002-0483-CHN;2002-0659-CHN;271256.0;0.43;1.0;1.0;2002-08-05 00:00:00+00:00;2002-08-11 00:00:00+00:00;6.0
2002-0483-CHN;2002-0691-CHN;211993.0;0.33;1.0;1.0;2002-08-05 00:00:00+00:00;2002-10-28 00:00:00+00:00;84.0
2002-0498-CHN;2002-0508-CHN;468714.0;1.0;1.0;1.0;2002-08-14 00:00:00+00:00;2002-08-01 00:00:00+00:00;13.0
2002-0498-CHN;2002-0640-CHN;4020.0;0.01;1.0;1.0;2002-08-14 00:00:00+00:00;2002-10-04 00:00:00+00:00;51.0
2002-0499-PHL;2002-0528-PHL;37.0;0.0;1.0;1.0;2002-08-13 00:00:00+00:00;2002-06-28 00:00:00+00:00;46.0
2002-0499-PHL;2002-0532-PHL;8186.0;1.0;0.26;1.0;2002-08-13 00:00:00+00:00;2002-07-20 00:00:00+00:00;24.0
2002-0499-PHL;2002-0877-PHL;8149.0;1.0;0.12;1.0;2002-08-13 00:00:00+00:00;2002-07-15 00:00:00+00:00;29.0
2002-0499-PHL;2002-0878-PHL;8149.0;1.0;0.06;1.0;2002-08-13 00:00:00+00:00;2002-08-11 00:00:00+00:00;2.0
2002-0508-CHN;2002-0640-CHN;4020.0;0.01;1.0;1.0;2002-08-01 00:00:00+00:00;2002-10-04 00:00:00+00:00;64.0
2002-0509-PAK;2002-0543-PAK;5924.0;1.0;0.37;1.0;2002-08-15 00:00:00+00:00;2002-08-22 00:00:00+00:00;7.0
2002-0515-SDN;2002-0623-SDN;22994.0;0.18;1.0;1.0;2002-08-03 00:00:00+00:00;2002-09-27 00:00:00+00:00;55.0
2002-0528-PHL;2002-0532-PHL;37.0;1.0;0.0;1.0;2002-06-28 00:00:00+00:00;2002-07-20 00:00:00+00:00;22.0
2002-0539-IND;2002-9349-IND;10794.0;1.0;0.0;1.0;2002-08-20 00:00:00+00:00;2002-07-01 00:00:00+00:00;50.0
2002-0562-THA;2002-0641-THA;2907.0;1.0;0.01;1.0;2002-09-03 00:00:00+00:00;2002-10-01 00:00:00+00:00;28.0
2002-0568-IND;2002-9349-IND;40685.0;1.0;0.01;1.0;2002-09-03 00:00:00+00:00;2002-07-01 00:00:00+00:00;64.0
2002-0599-CHN;2002-0655-CHN;656224.0;0.75;1.0;1.0;2002-09-13 00:00:00+00:00;2002-08-08 00:00:00+00:00;36.0
2002-0628-PAK;2002-0834-PAK;9180.0;1.0;0.02;1.0;2002-09-30 00:00:00+00:00;2002-12-01 00:00:00+00:00;62.0
2002-0643-IDN;2002-0820-IDN;14237.0;0.34;1.0;1.0;2002-10-10 00:00:00+00:00;2002-09-20 00:00:00+00:00;20.0
2002-0672-BEL;2002-0813-BEL;7298.0;1.0;0.21;1.0;2002-10-26 00:00:00+00:00;2002-12-24 00:00:00+00:00;59.0
2002-0690-ITA;2003-0043-ITA;74.0;1.0;0.0;1.0;2002-10-31 00:00:00+00:00;2003-01-25 00:00:00+00:00;86.0
2002-0691-CHN;2002-0803-CHN;211993.0;1.0;0.58;1.0;2002-10-28 00:00:00+00:00;2002-12-25 00:00:00+00:00;58.0
